11月3日15時13分	青 決勝
11月3日15時13分	青 決勝
バスタオル1補正前 lidar(1627,2441) RS_Y:0,X:0	now(-1639.749878,5715.595703,0.843875)	6
バスタオル1移動始め lidar(1627,2441) goal(-2130,5340,0.000000) now(-1639,5715,0.843875)
バスタオル1補正X 無し lidar(1627,2441),1237	G(-2130,5340),N(-1639,5715,0.843875)	RS(0,0)	6
バスタオル1補正X 無し lidar(1627,2441),1237	G(-2130,5340),N(-1659,5713,0.849144)	RS(0,0)	6
バスタオル1補正X 無し lidar(1696,2448),1306	G(-2130,5340),N(-1679,5710,0.874222)	RS(0,0)	6
バスタオル1補正X 無し lidar(1696,2448),1306	G(-2130,5340),N(-1696,5708,0.935284)	RS(0,0)	7
バスタオル1補正X 無し lidar(1746,2448),1356	G(-2130,5340),N(-1728,5703,0.998721)	RS(0,0)	7
バスタオル1補正X 無し lidar(1746,2448),1356	G(-2130,5340),N(-1743,5701,1.056977)	RS(0,0)	7
バスタオル1補正X 無し lidar(1746,2448),1356	G(-2130,5340),N(-1756,5699,1.062674)	RS(0,0)	7
バスタオル1補正X 無し lidar(1798,2458),1408	G(-2130,5340),N(-1769,5697,1.039127)	RS(0,0)	7
バスタオル1補正X 無し lidar(1798,2458),1408	G(-2130,5340),N(-1794,5692,0.768398)	RS(0,0)	7
バスタオル1補正X 無し lidar(1823,2469),1433	G(-2130,5340),N(-1807,5689,0.635858)	RS(0,0)	7
バスタオル1補正X 無し lidar(1823,2469),1433	G(-2130,5340),N(-1821,5686,0.479959)	RS(0,0)	7
バスタオル1補正X 無し lidar(1868,2476),1478	G(-2130,5340),N(-1836,5681,0.303289)	RS(0,0)	7
バスタオル1補正X 無し lidar(1868,2476),1478	G(-2130,5340),N(-1871,5668,0.034231)	RS(0,0)	7
バスタオル1補正X 無し lidar(1923,2489),1533	G(-2130,5340),N(-1889,5660,-0.123424)	RS(0,0)	7
バスタオル1補正X 無し lidar(1923,2489),1533	G(-2130,5340),N(-1907,5651,-0.248635)	RS(0,0)	7
バスタオル1補正X 無し lidar(1923,2489),1533	G(-2130,5340),N(-1926,5641,-0.344031)	RS(0,0)	7
バスタオル1補正X フェンス lidar(1968,2507),-162	G(-2125,5340),N(-1963,5617,-0.403559)	RS(0,0)	7
バスタオル1補正X フェンス lidar(1968,2507),-162	G(-2142,5340),N(-1980,5603,-0.402876)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2010,2541),-120	G(-2118,5340),N(-1998,5587,-0.411185)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2010,2541),-120	G(-2136,5340),N(-2016,5572,-0.380769)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2071,2583),-59	G(-2110,5340),N(-2051,5537,-0.080051)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2071,2583),-59	G(-2127,5340),N(-2068,5519,0.128388)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2122,2633),-8	G(-2092,5340),N(-2084,5501,0.207155)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2122,2633),-8	G(-2119,5340),N(-2111,5463,0.496928)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2122,2633),-8	G(-2129,5340),N(-2121,5445,0.642332)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2155,2689),25	G(-2105,5340),N(-2130,5427,0.812743)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2155,2689),25	G(-2112,5340),N(-2137,5410,0.876154)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2183,2689),53	G(-2093,5340),N(-2146,5380,0.960846)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2183,2689),53	G(-2095,5340),N(-2148,5368,0.978670)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2182,2750),52	G(-2096,5340),N(-2148,5356,0.980183)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2182,2750),52	G(-2095,5340),N(-2147,5347,0.955656)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2181,2800),51	G(-2089,5340),N(-2140,5333,0.776425)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2181,2800),51	G(-2084,5340),N(-2135,5327,0.724174)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2181,2800),51	G(-2078,5340),N(-2129,5324,0.660538)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2169,2820),39	G(-2078,5340),N(-2117,5320,0.493089)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2169,2820),39	G(-2072,5340),N(-2111,5319,0.450590)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2157,2824),27	G(-2077,5340),N(-2104,5319,0.438491)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2157,2824),27	G(-2071,5340),N(-2098,5320,0.402659)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2136,2837),6	G(-2081,5340),N(-2087,5322,0.331277)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2136,2837),6	G(-2076,5340),N(-2082,5323,0.345100)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2120,2837),-10	G(-2088,5340),N(-2078,5324,0.383040)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2120,2837),-10	G(-2086,5340),N(-2076,5325,0.447903)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2120,2837),-10	G(-2083,5340),N(-2073,5329,0.462976)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2111,2834),-19	G(-2091,5340),N(-2072,5330,0.462976)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2111,2834),-19	G(-2091,5340),N(-2072,5330,0.458536)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2109,2829),-21	G(-2093,5340),N(-2072,5330,0.458536)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2109,2829),-21	G(-2093,5340),N(-2072,5330,0.452010)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2111,2825),-19	G(-2092,5340),N(-2073,5330,0.427460)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2111,2825),-19	G(-2092,5340),N(-2073,5330,0.415933)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2114,2825),-16	G(-2090,5340),N(-2074,5330,0.402575)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2114,2825),-16	G(-2090,5340),N(-2074,5330,0.331177)	RS(0,0)	8
