11月13日20時29分	赤 予選
11月13日20時29分	赤 予選
11月13日20時29分	青 予選
11月13日20時29分	青 予選
バスタオル2補正X 無し lidar(2005,2736),550	G(-3190,5700),N(-1742,5553,-0.056693)	RS(-874,3694)	12
バスタオル2補正X 無し lidar(2005,2736),550	G(-3190,5700),N(-1744,5573,-0.065632)	RS(-874,3694)	12
バスタオル2補正X 無し lidar(2021,2736),566	G(-3190,5700),N(-1748,5613,-0.071693)	RS(-883,3713)	12
バスタオル2補正X 無し lidar(2021,2736),566	G(-3190,5700),N(-1752,5631,-0.090992)	RS(-858,3504)	12
バスタオル2補正X 無し lidar(2021,2736),566	G(-3190,5700),N(-1757,5649,-0.065941)	RS(-858,3504)	12
バスタオル2補正X 無し lidar(2037,2669),582	G(-3190,5700),N(-1762,5664,-0.064450)	RS(-858,3504)	12
バスタオル2補正X 無し lidar(2037,2669),582	G(-3190,5700),N(-1777,5688,0.019760)	RS(-858,3504)	12
バスタオル2補正X 無し lidar(2058,2610),603	G(-3190,5700),N(-1785,5697,0.023291)	RS(-858,3504)	12
バスタオル2補正X 無し lidar(2058,2610),603	G(-3190,5700),N(-1795,5705,0.078165)	RS(-858,3504)	12
バスタオル2補正X 無し lidar(2086,2570),631	G(-3190,5700),N(-1805,5712,0.138401)	RS(-858,3478)	12
バスタオル2補正X 無し lidar(2086,2570),631	G(-3190,5700),N(-1827,5721,0.399775)	RS(-818,3334)	12
バスタオル2補正X 無し lidar(2120,2559),665	G(-3190,5700),N(-1840,5723,0.515711)	RS(-796,3292)	12
バスタオル2補正X 無し lidar(2120,2559),665	G(-3190,5700),N(-1853,5725,0.657451)	RS(-796,3292)	12
バスタオル2補正X 無し lidar(2120,2559),665	G(-3190,5700),N(-1885,5725,0.870386)	RS(-796,3292)	12
バスタオル2補正X 無し lidar(2158,2549),703	G(-3190,5700),N(-1903,5724,0.911411)	RS(-796,3292)	12
バスタオル2補正X 無し lidar(2158,2549),703	G(-3190,5700),N(-1922,5724,0.909093)	RS(-796,3292)	12
バスタオル2補正X 無し lidar(2201,2557),746	G(-3190,5700),N(-1943,5724,0.848960)	RS(-796,3292)	12
バスタオル2補正X 無し lidar(2201,2557),746	G(-3190,5700),N(-1986,5722,0.770930)	RS(-774,3262)	12
バスタオル2補正X 無し lidar(2255,2551),800	G(-3190,5700),N(-2010,5722,0.691383)	RS(-696,3234)	12
バスタオル2補正X 無し lidar(2255,2551),800	G(-3190,5700),N(-2034,5722,0.640728)	RS(-660,3229)	13
バスタオル2補正X 無し lidar(2324,2557),869	G(-3190,5700),N(-2059,5721,0.558972)	RS(-660,3229)	13
バスタオル2補正X 無し lidar(2324,2557),869	G(-3190,5700),N(-2112,5720,0.451598)	RS(-660,3229)	13
バスタオル2補正X 無し lidar(2324,2557),869	G(-3190,5700),N(-2140,5720,0.415953)	RS(-660,3229)	13
バスタオル2補正X 無し lidar(2395,2564),940	G(-3190,5700),N(-2169,5719,0.359311)	RS(-660,3229)	13
バスタオル2補正X 無し lidar(2395,2564),940	G(-3190,5700),N(-2200,5719,0.309469)	RS(-660,3229)	13
バスタオル2補正X 無し lidar(2473,2564),1018	G(-3190,5700),N(-2264,5718,0.191924)	RS(-622,3225)	13
バスタオル2補正X 無し lidar(2473,2564),1018	G(-3190,5700),N(-2297,5717,0.167482)	RS(-473,3237)	13
バスタオル2補正X 無し lidar(2556,2579),1101	G(-3190,5700),N(-2331,5716,0.138287)	RS(-417,3242)	13
バスタオル2補正X 無し lidar(2556,2579),1101	G(-3190,5700),N(-2401,5714,0.063074)	RS(-417,3242)	13
バスタオル2補正X 無し lidar(2650,2588),1195	G(-3190,5700),N(-2437,5713,0.047055)	RS(-417,3242)	13
バスタオル2補正X 無し lidar(2650,2588),1195	G(-3190,5700),N(-2474,5711,0.047833)	RS(-417,3242)	13
バスタオル2補正X 無し lidar(2650,2588),1195	G(-3190,5700),N(-2512,5710,0.021644)	RS(-417,3242)	13
バスタオル2補正X 無し lidar(2756,2604),1301	G(-3190,5700),N(-2589,5708,-0.005418)	RS(-376,3262)	13
バスタオル2補正X 無し lidar(2756,2604),1301	G(-3190,5700),N(-2628,5707,-0.011139)	RS(-177,3267)	13
バスタオル2補正X 無し lidar(2856,2606),1401	G(-3190,5700),N(-2667,5706,-0.049987)	RS(-108,3278)	13
バスタオル2補正X 無し lidar(2856,2606),1401	G(-3190,5700),N(-2706,5706,-0.064209)	RS(-108,3278)	13
バスタオル2補正X 無し lidar(2966,2630),1511	G(-3190,5700),N(-2780,5705,-0.182679)	RS(-30,3287)	13
バスタオル2補正X 無し lidar(2966,2630),1511	G(-3190,5340),N(-2816,5705,-0.201921)	RS(-30,3287)	13
バスタオル2補正X フェンス lidar(3065,2645),-120	G(-2972,5340),N(-2852,5705,-0.236885)	RS(47,3314)	wait:9	13
バスタオル2補正X フェンス lidar(3065,2645),-120	G(-3005,5340),N(-2885,5705,-0.263122)	RS(47,3314)	wait:9	13
バスタオル2補正X フェンス lidar(3065,2645),-120	G(-3068,5340),N(-2948,5705,-0.342512)	RS(125,3313)	wait:9	13
バスタオル2補正X フェンス lidar(3162,2657),-23	G(-3000,5340),N(-2977,5706,-0.394038)	RS(205,3339)	wait:9	13
バスタオル2補正X フェンス lidar(3162,2657),-23	G(-3025,5340),N(-3002,5706,-0.493892)	RS(205,3339)	wait:9	13
バスタオル2補正X フェンス lidar(3254,2663),69	G(-2954,5340),N(-3023,5705,-0.628298)	RS(278,3353)	wait:9	13
バスタオル2補正X フェンス lidar(3254,2663),69	G(-2983,5340),N(-3052,5703,-1.086029)	RS(341,3353)	wait:9	14
バスタオル2補正X フェンス lidar(3312,2675),127	G(-2932,5340),N(-3059,5701,-1.325003)	RS(341,3353)	wait:0	14
バスタオル2補正X RS_X:385,33 Y:3338	G(-3029,5340),N(-3063,5698,-1.438840)	lidar(3312,2675)	14
バスタオル2補正X フェンス lidar(3344,2675),159	G(-2902,5340),N(-3061,5694,-1.547204)	RS(428,3347)	wait:0	14
バスタオル2補正X RS_X:455,103 Y:3347	G(-2964,5340),N(-3053,5689,-0.907888)	lidar(3344,2675)	14
バスタオル2補正X フェンス lidar(3344,2675),159	G(-2889,5340),N(-3048,5686,-0.227838)	RS(472,3357)	wait:0	14
バスタオル2補正X 無し lidar(3391,2688),159	G(-2889,5340),N(-3033,5675,2.386513)	RS(478,3363)	14
バスタオル2補正X 無し lidar(3312,2711),159	G(-2889,5340),N(-3025,5669,3.178236)	RS(478,3363)	14
バスタオル2補正X 無し lidar(3312,2711),159	G(-2889,5340),N(-3014,5662,3.839399)	RS(483,3364)	14
バスタオル2補正X 無し lidar(3312,2711),159	G(-2889,5340),N(-2987,5641,4.217099)	RS(480,3358)	14
バスタオル2補正X 無し lidar(3292,2746),159	G(-2889,5340),N(-2971,5628,4.095199)	RS(480,3358)	14
バスタオル2補正X 無し lidar(3292,2746),159	G(-2889,5340),N(-2956,5613,3.812846)	RS(465,3356)	14
バスタオル2補正X 無し lidar(3247,2774),159	G(-2889,5340),N(-2940,5598,3.424279)	RS(465,3356)	14
バスタオル2補正X 無し lidar(3247,2774),159	G(-2889,5340),N(-2907,5565,2.600756)	RS(443,3373)	14
バスタオル2補正X 無し lidar(3175,2803),159	G(-2889,5340),N(-2892,5549,2.241668)	RS(417,3380)	14
バスタオル2補正X 無し lidar(3175,2803),159	G(-2889,5340),N(-2876,5532,1.875717)	RS(417,3380)	14
バスタオル2補正X 無し lidar(3125,2830),159	G(-2889,5340),N(-2850,5496,1.400944)	RS(386,3391)	14
バスタオル2補正X 無し lidar(3125,2830),159	G(-2889,5340),N(-2839,5479,1.281219)	RS(386,3391)	14
バスタオル2補正X 無し lidar(3125,2830),159	G(-2889,5340),N(-2831,5462,1.146843)	RS(350,3415)	14
バスタオル2補正X 無し lidar(3098,2830),159	G(-2889,5340),N(-2825,5446,1.064610)	RS(317,3469)	14
バスタオル2補正X 無し lidar(3098,2830),159	G(-2889,5340),N(-2819,5418,0.752921)	RS(317,3469)	14
バスタオル2補正X 無し lidar(3070,2882),159	G(-2889,5340),N(-2819,5406,0.614549)	RS(291,3505)	14
バスタオル2補正X 無し lidar(3070,2882),159	G(-2889,5340),N(-2820,5396,0.456868)	RS(272,3574)	14
