10月22日11時40分	赤 予選
バスタオル1補正前 lidar(3282,2454) RS_Y:3228,X:1393	now(1617.753906,5744.653320,1.191394)	8
バスタオル1移動始め lidar(3282,2454) goal(1950,5300,0.000000) now(1617,5744,1.191394)
バスタオル1補正X 無し lidar(3282,2454),1482	G(1950,5300),N(1617,5744,1.191394)	RS(1393,3228)	8
バスタオル1補正X 無し lidar(3282,2454),1482	G(1950,5300),N(1658,5743,0.901429)	RS(1393,3228)	8
バスタオル1補正X RS_X:1298,482 Y:3207	G(2140,5300),N(1695,5740,0.388656)	lidar(3176,2457)	8
バスタオル1補正X 無し lidar(3176,2457),1376	G(2140,5300),N(1730,5737,-0.261430)	RS(1225,3201)	8
バスタオル1補正X 無し lidar(3094,2464),1294	G(2140,5300),N(1763,5732,-1.006137)	RS(1225,3201)	8
バスタオル1補正X 無し lidar(3094,2464),1294	G(2140,5300),N(1779,5728,-1.375484)	RS(1151,3191)	8
バスタオル1補正X 無し lidar(3094,2464),1294	G(2140,5300),N(1810,5722,-2.095414)	RS(1151,3191)	8
バスタオル1補正X RS_X:1080,264 Y:3182	G(2091,5300),N(1841,5714,-2.647341)	lidar(3023,2467)	8
バスタオル1補正X RS_X:1006,190 Y:3179	G(2075,5300),N(1898,5695,-3.236487)	lidar(2955,2473)	8
バスタオル1補正X RS_X:938,122 Y:3199	G(2047,5300),N(1948,5675,-3.018986)	lidar(2899,2495)	8
バスタオル1補正X RS_X:881,65 Y:3206	G(2034,5300),N(1978,5657,-2.344786)	lidar(2899,2495)	8
バスタオル1補正X フェンス lidar(2852,2525),-13	G(1981,5300),N(1994,5644,-1.847601)	RS(835,3221)	8
バスタオル1補正X フェンス lidar(2852,2525),-13	G(1995,5300),N(2008,5629,-1.426440)	RS(835,3221)	8
バスタオル1補正X フェンス lidar(2822,2553),-43	G(1976,5300),N(2019,5615,-1.008801)	RS(795,3245)	9
バスタオル1補正X フェンス lidar(2822,2553),-43	G(1986,5300),N(2029,5599,-0.674290)	RS(795,3245)	9
バスタオル1補正X フェンス lidar(2822,2553),-43	G(1993,5300),N(2036,5582,-0.584567)	RS(761,3275)	9
バスタオル1補正X フェンス lidar(2789,2579),-76	G(1965,5300),N(2041,5564,-0.617949)	RS(761,3275)	9
バスタオル1補正X フェンス lidar(2789,2579),-76	G(1966,5300),N(2042,5555,-0.662701)	RS(733,3280)	9
バスタオル1補正X フェンス lidar(2789,2579),-76	G(1968,5300),N(2044,5535,-0.841765)	RS(733,3280)	9
バスタオル1補正X フェンス lidar(2790,2614),-75	G(1968,5300),N(2043,5515,-1.180910)	RS(713,3304)	9
バスタオル1補正X フェンス lidar(2790,2614),-75	G(1964,5300),N(2039,5492,-1.494638)	RS(695,3322)	9
バスタオル1補正X フェンス lidar(2795,2666),-70	G(1964,5300),N(2034,5470,-1.717440)	RS(695,3322)	9
バスタオル1補正X フェンス lidar(2795,2666),-70	G(1956,5300),N(2026,5446,-1.905532)	RS(691,3365)	9
バスタオル1補正X フェンス lidar(2814,2715),-51	G(1971,5300),N(2022,5434,-1.963966)	RS(691,3365)	9
バスタオル1補正X RS_X:692,-123 Y:3406	G(1889,5300),N(2013,5411,-2.002559)	lidar(2814,2715)	9
バスタオル1補正X フェンス lidar(2823,2764),-42	G(1962,5300),N(2004,5388,-1.953262)	RS(692,3406)	9
バスタオル1補正X フェンス lidar(2823,2764),-42	G(1953,5300),N(1995,5367,-1.755926)	RS(701,3474)	9
バスタオル1補正X フェンス lidar(2823,2764),-42	G(1945,5300),N(1987,5347,-1.551857)	RS(701,3474)	9
バスタオル1補正X フェンス lidar(2840,2827),-25	G(1955,5300),N(1980,5330,-1.288863)	RS(707,3510)	9
バスタオル1補正X フェンス lidar(2840,2827),-25	G(1949,5300),N(1974,5315,-1.004781)	RS(707,3510)	9
バスタオル1補正X フェンス lidar(2854,2868),-11	G(1958,5300),N(1969,5303,-0.818905)	RS(724,3569)	9
バスタオル1補正X フェンス lidar(2854,2868),-11	G(1956,5300),N(1967,5299,-0.739566)	RS(736,3600)	9
バスタオル1補正X フェンス lidar(2854,2868),-11	G(1952,5300),N(1963,5292,-0.643665)	RS(736,3600)	9
バスタオル1補正X フェンス lidar(2867,2888),2	G(1963,5300),N(1961,5289,-0.655406)	RS(751,3632)	9
バスタオル1補正X フェンス lidar(2867,2888),2	G(1963,5300),N(1961,5288,-0.708947)	RS(751,3632)	9
バスタオル1補正X OK lidar(2867,2888),RS(751,3632),-64	G(1963,5300),N(1961,5288,-0.708947)
バスタオル1補正X フェンス lidar(2863,2897),-2	G(1959,5300),N(1961,5289,-0.706720)	RS(751,3632)	9
バスタオル1補正Y lidar(2863,2897),-53	G(1959,5236),N(1961,5289,-0.706720)	RS(751,3632)
バスタオル1補正X フェンス lidar(2863,2897),-2	G(1959,5236),N(1961,5291,-0.733670)	RS(751,3632)	9
バスタオル1補正Y lidar(2863,2897),-53	G(1959,5238),N(1961,5291,-0.733670)	RS(751,3632)
バスタオル1補正X フェンス lidar(2863,2897),-2	G(1960,5238),N(1962,5292,-0.765584)	RS(778,3719)	9
バスタオル1補正Y lidar(2863,2897),-53	G(1960,5239),N(1962,5292,-0.765584)	RS(778,3719)
バスタオル1補正X フェンス lidar(2851,2899),-14	G(1948,5239),N(1962,5293,-0.769590)	RS(778,3719)	10
バスタオル1補正Y lidar(2851,2899),-51	G(1948,5242),N(1962,5293,-0.769590)	RS(778,3719)
バスタオル1補正X フェンス lidar(2851,2899),-14	G(1950,5242),N(1964,5294,-0.769127)	RS(788,3738)	10
