10月21日20時49分	赤 予選
シーツ補正前 lidar(3309,1393) RS_Y:3148,X:1413	now(1665.647461,5722.425781,1.002053)	8
シーツ補正X lidar(3309,1393),279	G(1981,6340),N(1702,5717)	RS(1345,3143)
シーツ補正X lidar(3221,2417),191	G(1910,6340),N(1719,5714)	RS(1345,3143)
シーツ補正X lidar(3221,2417),191	G(1941,6340),N(1750,5710)	RS(1271,3135)
シーツ補正X lidar(3221,2417),191	G(1970,6340),N(1779,5704)	RS(1204,3138)
シーツ補正X 無視lidar(3139,2433),109	G(1950,6340),N(1805,5698)	RS(1136,3135)
シーツ補正X 無視lidar(3139,2433),109	G(1950,6340),N(1829,5693)	RS(1136,3135)
シーツ補正X 無視lidar(3082,2441),52	G(1950,6340),N(1852,5687)	RS(1081,3147)
シーツ補正X 無視lidar(3082,2441),52	G(1950,6340),N(1872,5683)	RS(1081,3147)
シーツ補正X 無視lidar(3082,2441),52	G(1950,6340),N(1881,5681)	RS(1081,3147)
シーツ補正X 無視lidar(3057,2450),27	G(1950,6340),N(1898,5679)	RS(1081,3147)
シーツ補正X 無視lidar(3057,2450),27	G(1950,6340),N(1911,5679)	RS(992,3161)
シーツ補正X 無視lidar(3010,2454),-20	G(1950,6340),N(1922,5681)	RS(992,3161)
シーツ補正X 無視lidar(3010,2454),-20	G(1950,6340),N(1931,5684)	RS(951,3169)
シーツ補正X 無視lidar(3010,2454),-20	G(1950,6340),N(1936,5688)	RS(951,3169)
シーツ補正X 無視lidar(2982,2460),-48	G(1950,6340),N(1943,5693)	RS(951,3169)
シーツ補正X 無視lidar(2982,2460),-48	G(1950,6340),N(1946,5696)	RS(951,3169)
シーツ補正X 無視lidar(2964,2453),-66	G(1950,6340),N(1951,5702)	RS(919,3176)
シーツ補正X 無視lidar(2964,2453),-66	G(1950,6340),N(1957,5710)	RS(870,3191)
シーツ補正X 無視lidar(2964,2453),-66	G(1950,6340),N(1962,5719)	RS(862,3186)
シーツ補正X 無視lidar(2951,2440),-79	G(1950,6340),N(1966,5728)	RS(862,3186)
シーツ補正X 無視lidar(2951,2440),-79	G(1950,6340),N(1967,5740)	RS(857,3184)
シーツ補正X 無視lidar(2938,2425),-92	G(1950,6340),N(1968,5752)	RS(857,3184)
シーツ補正X 無視lidar(2938,2425),-92	G(1950,6340),N(1967,5766)	RS(852,3172)
シーツ補正X 無視lidar(2938,2425),-92	G(1950,6340),N(1966,5775)	RS(848,3152)
シーツ補正X 無視lidar(2936,2396),-94	G(1950,6340),N(1965,5795)	RS(848,3152)
シーツ補正X 無視lidar(2936,2396),-94	G(1950,6340),N(1965,5814)	RS(847,3140)
シーツ補正X 無視lidar(2946,2381),-84	G(1950,6340),N(1965,5835)	RS(847,3140)
シーツ補正X 無視lidar(2946,2381),-84	G(1950,6340),N(1966,5854)	RS(849,3123)
シーツ補正X 無視lidar(2943,2346),-87	G(1950,6340),N(1965,5875)	RS(847,3098)
シーツ補正X 無視lidar(2943,2346),-87	G(1950,6340),N(1964,5886)	RS(847,3098)
シーツ補正X 無視lidar(2943,2346),-87	G(1950,6340),N(1964,5911)	RS(847,3067)
シーツ補正X 無視lidar(2949,2290),-81	G(1950,6340),N(1963,5937)	RS(849,3037)
シーツ補正X 無視lidar(2949,2290),-81	G(1950,6340),N(1962,5963)	RS(849,3037)
シーツ補正X lidar(2935,2241),-95	G(1867,6340),N(1962,5992)	RS(850,2997)
シーツ補正X lidar(2935,2241),-95	G(1867,6340),N(1962,6021)	RS(849,2958)
シーツ補正X lidar(2935,2241),-95	G(1866,6340),N(1961,6049)	RS(849,2958)
シーツ補正X lidar(2938,2191),-92	G(1869,6340),N(1961,6065)	RS(853,2921)
シーツ補正X lidar(2938,2191),-92	G(1870,6340),N(1962,6097)	RS(857,2879)
シーツ補正X lidar(2946,2128),-84	G(1878,6340),N(1962,6131)	RS(857,2879)
