11月3日15時1分	青 決勝
11月3日15時1分	青 決勝
バスタオル1補正前 lidar(1591,2470) RS_Y:0,X:0	now(-1600.448486,5685.263672,0.491930)	7
バスタオル1移動始め lidar(1591,2470) goal(-2130,5340,0.000000) now(-1622,5685,0.464448)
バスタオル1補正X 無し lidar(1591,2470),1201	G(-2130,5340),N(-1622,5685,0.464448)	RS(0,0)	7
バスタオル1補正X 無し lidar(1591,2470),1201	G(-2130,5340),N(-1643,5686,0.464858)	RS(0,0)	7
バスタオル1補正X 無し lidar(1665,2466),1275	G(-2130,5340),N(-1662,5687,0.494491)	RS(0,0)	7
バスタオル1補正X 無し lidar(1665,2466),1275	G(-2130,5340),N(-1679,5689,0.531471)	RS(0,0)	7
バスタオル1補正X 無し lidar(1721,2469),1331	G(-2130,5340),N(-1709,5692,0.543445)	RS(0,0)	7
バスタオル1補正X 無し lidar(1721,2469),1331	G(-2130,5340),N(-1723,5693,0.565912)	RS(0,0)	7
バスタオル1補正X 無し lidar(1721,2469),1331	G(-2130,5340),N(-1736,5694,0.574247)	RS(0,0)	7
バスタオル1補正X 無し lidar(1764,2464),1374	G(-2130,5340),N(-1748,5695,0.539168)	RS(0,0)	7
バスタオル1補正X 無し lidar(1764,2464),1374	G(-2130,5340),N(-1771,5695,0.280671)	RS(0,0)	7
バスタオル1補正X 無し lidar(1801,2474),1411	G(-2130,5340),N(-1784,5694,0.164215)	RS(0,0)	7
バスタオル1補正X 無し lidar(1801,2474),1411	G(-2130,5340),N(-1798,5692,0.007696)	RS(0,0)	7
バスタオル1補正X 無し lidar(1836,2475),1446	G(-2130,5340),N(-1814,5689,-0.103195)	RS(0,0)	7
バスタオル1補正X 無し lidar(1836,2475),1446	G(-2130,5340),N(-1848,5681,-0.258032)	RS(0,0)	7
バスタオル1補正X 無し lidar(1886,2485),1496	G(-2130,5340),N(-1866,5674,-0.343887)	RS(0,0)	7
バスタオル1補正X 無し lidar(1886,2485),1496	G(-2130,5340),N(-1884,5667,-0.424794)	RS(0,0)	7
バスタオル1補正X 無し lidar(1886,2485),1496	G(-2130,5340),N(-1903,5659,-0.450067)	RS(0,0)	7
バスタオル1補正X フェンス lidar(1934,2504),-196	G(-2135,5340),N(-1939,5639,-0.492821)	RS(0,0)	7
バスタオル1補正X フェンス lidar(1934,2504),-196	G(-2153,5340),N(-1957,5626,-0.477077)	RS(0,0)	7
バスタオル1補正X フェンス lidar(1979,2541),-151	G(-2127,5340),N(-1976,5613,-0.415874)	RS(0,0)	7
バスタオル1補正X フェンス lidar(1979,2541),-151	G(-2145,5340),N(-1994,5598,-0.295205)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2027,2541),-103	G(-2135,5340),N(-2032,5566,-0.198418)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2027,2541),-103	G(-2154,5340),N(-2051,5548,-0.136341)	RS(0,0)	7
バスタオル1補正X フェンス lidar(2091,2580),-39	G(-2108,5340),N(-2069,5530,-0.005048)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2091,2580),-39	G(-2139,5340),N(-2100,5494,0.283209)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2091,2580),-39	G(-2153,5340),N(-2114,5475,0.379009)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2132,2633),2	G(-2124,5340),N(-2126,5457,0.469092)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2132,2633),2	G(-2134,5340),N(-2136,5439,0.591789)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2159,2695),29	G(-2121,5340),N(-2150,5407,0.953365)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2159,2695),29	G(-2125,5340),N(-2154,5393,1.002967)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2182,2760),52	G(-2105,5340),N(-2157,5380,1.118182)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2182,2760),52	G(-2106,5340),N(-2158,5369,1.113077)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2186,2795),56	G(-2102,5340),N(-2158,5353,1.071355)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2186,2795),56	G(-2099,5340),N(-2155,5347,0.968922)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2186,2795),56	G(-2094,5340),N(-2150,5343,0.852324)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2177,2817),47	G(-2098,5340),N(-2145,5340,0.705673)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2177,2817),47	G(-2086,5340),N(-2133,5338,0.380383)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2162,2831),32	G(-2094,5340),N(-2126,5337,0.330621)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2162,2831),32	G(-2086,5340),N(-2118,5337,0.328331)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2144,2834),14	G(-2090,5340),N(-2104,5338,0.302732)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2144,2834),14	G(-2083,5340),N(-2097,5338,0.302732)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2120,2829),-10	G(-2102,5340),N(-2092,5339,0.375846)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2120,2829),-10	G(-2098,5340),N(-2088,5341,0.484391)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2120,2829),-10	G(-2093,5340),N(-2083,5344,0.563170)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2106,2829),-24	G(-2106,5340),N(-2082,5344,0.556468)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2106,2829),-24	G(-2106,5340),N(-2082,5345,0.571389)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2106,2815),-24	G(-2106,5340),N(-2082,5345,0.558188)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2106,2815),-24	G(-2106,5340),N(-2082,5345,0.531702)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2103,2808),-27	G(-2110,5340),N(-2083,5345,0.501957)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2103,2808),-27	G(-2110,5340),N(-2083,5345,0.467438)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2105,2806),-25	G(-2109,5340),N(-2084,5344,0.396511)	RS(0,0)	9
