10月27日15時5分	青 予選
バスタオル1補正前 lidar(1507,2464) RS_Y:0,X:0	now(-1650.658569,5731.650879,-0.470590)	8
バスタオル1移動始め lidar(1507,2464) goal(-2020,5300,0.000000) now(-1650,5731,-0.470590)
バスタオル1補正X 無し lidar(1507,2464),1192	G(-2020,5300),N(-1650,5731,-0.470590)	RS(0,0)	8
バスタオル1補正X 無し lidar(1594,2463),1279	G(-2020,5300),N(-1686,5732,-0.536226)	RS(0,0)	8
バスタオル1補正X 無し lidar(1594,2463),1279	G(-2020,5300),N(-1717,5733,-0.742205)	RS(0,0)	8
バスタオル1補正X 無し lidar(1670,2458),1355	G(-2020,5300),N(-1731,5734,-0.870907)	RS(0,0)	8
バスタオル1補正X 無し lidar(1670,2458),1355	G(-2020,5300),N(-1760,5736,-1.271201)	RS(0,0)	8
バスタオル1補正X 無し lidar(1728,2458),1413	G(-2020,5300),N(-1787,5740,-1.750307)	RS(0,0)	8
バスタオル1補正X 無し lidar(1728,2458),1413	G(-2020,5300),N(-1814,5742,-2.215924)	RS(0,0)	8
バスタオル1補正X 無し lidar(1728,2458),1413	G(-2020,5300),N(-1840,5743,-2.565503)	RS(0,0)	8
バスタオル1補正X 無し lidar(1779,2450),1413	G(-2020,5300),N(-1864,5744,-2.724664)	RS(0,0)	8
バスタオル1補正X 無し lidar(1779,2450),1413	G(-2020,5300),N(-1886,5743,-2.800590)	RS(0,0)	8
バスタオル1補正X 無し lidar(1842,2450),1413	G(-2020,5300),N(-1906,5741,-2.800108)	RS(0,0)	8
バスタオル1補正X 無し lidar(1842,2450),1413	G(-2020,5300),N(-1914,5739,-2.733582)	RS(0,0)	9
バスタオル1補正X 無し lidar(1884,2452),1413	G(-2020,5300),N(-1930,5733,-2.525387)	RS(0,0)	9
バスタオル1補正X 無し lidar(1884,2452),1413	G(-2020,5300),N(-1944,5725,-2.320350)	RS(0,0)	9
バスタオル1補正X 無し lidar(1912,2457),1413	G(-2020,5300),N(-1957,5714,-2.114873)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1912,2457),-78	G(-2047,5300),N(-1969,5703,-1.815003)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1912,2457),-78	G(-2059,5300),N(-1981,5690,-1.480349)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1939,2482),-51	G(-2043,5300),N(-1992,5676,-1.216165)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1939,2482),-51	G(-2048,5300),N(-1997,5668,-1.137133)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1961,2512),-29	G(-2036,5300),N(-2007,5651,-0.960288)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1961,2512),-29	G(-2046,5300),N(-2017,5633,-0.643542)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1986,2544),-4	G(-2030,5300),N(-2026,5614,-0.526356)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1986,2544),-4	G(-2039,5300),N(-2035,5593,-0.414914)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2002,2583),12	G(-2029,5300),N(-2041,5571,-0.265905)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2002,2583),12	G(-2035,5300),N(-2047,5548,-0.214353)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2002,2583),12	G(-2040,5300),N(-2052,5524,-0.238280)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2014,2634),24	G(-2030,5300),N(-2054,5512,-0.271605)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2014,2634),24	G(-2034,5300),N(-2058,5487,-0.301342)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2020,2687),30	G(-2031,5300),N(-2061,5462,-0.302339)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2020,2687),30	G(-2034,5300),N(-2064,5438,-0.331409)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2033,2751),43	G(-2023,5300),N(-2066,5414,-0.294951)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2033,2751),43	G(-2025,5300),N(-2068,5393,-0.204080)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2036,2751),46	G(-2023,5300),N(-2069,5372,-0.087830)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2036,2751),46	G(-2023,5300),N(-2069,5355,0.092532)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2036,2751),46	G(-2023,5300),N(-2069,5346,0.139487)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2037,2795),47	G(-2021,5300),N(-2068,5332,0.184042)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2037,2795),47	G(-2019,5300),N(-2066,5322,0.258406)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2037,2841),47	G(-2017,5300),N(-2064,5315,0.254342)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2037,2841),47	G(-2014,5300),N(-2061,5310,0.235214)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2032,2865),42	G(-2017,5300),N(-2059,5308,0.235214)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2032,2865),42	G(-2015,5300),N(-2057,5307,0.158394)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2021,2879),31	G(-2025,5300),N(-2056,5307,0.088318)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2021,2879),31	G(-2024,5300),N(-2055,5307,0.021115)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2021,2879),31	G(-2024,5300),N(-2055,5308,0.019222)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2877),32	G(-2022,5300),N(-2054,5308,0.019222)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2877),32	G(-2022,5300),N(-2054,5308,0.018860)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2023,2875),33	G(-2021,5300),N(-2054,5307,-0.038771)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2023,2875),33	G(-2020,5300),N(-2053,5306,-0.064860)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2021,2879),31	G(-2022,5300),N(-2053,5306,-0.089505)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2021,2879),31	G(-2021,5300),N(-2052,5305,-0.218643)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2024,2880),34	G(-2017,5300),N(-2051,5304,-0.325075)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2024,2880),34	G(-2017,5300),N(-2051,5302,-0.409550)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2024,2880),34	G(-2016,5300),N(-2050,5301,-0.475385)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2881),32	G(-2018,5300),N(-2050,5300,-0.538290)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2881),32	G(-2017,5300),N(-2049,5299,-0.560503)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2881),30	G(-2019,5300),N(-2049,5298,-0.540174)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2881),30	G(-2017,5300),N(-2047,5296,-0.544831)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2014,2884),24	G(-2022,5300),N(-2046,5294,-0.538021)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2014,2884),24	G(-2020,5300),N(-2044,5292,-0.508316)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2032,2883),42	G(-2000,5300),N(-2042,5289,-0.455182)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2032,2883),42	G(-1998,5300),N(-2040,5287,-0.348634)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2032,2883),42	G(-1997,5300),N(-2039,5284,-0.162425)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2115,2891),125	G(-1914,5300),N(-2039,5281,0.022930)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2115,2891),125	G(-1913,5300),N(-2038,5279,0.107077)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2115,2891),125	G(-1912,5300),N(-2037,5276,0.259797)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2115,2891),125	G(-1910,5300),N(-2035,5272,0.287564)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2115,2891),125	G(-1907,5300),N(-2032,5269,0.272035)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2115,2891),125	G(-1904,5300),N(-2029,5267,0.233443)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-2003,5300),N(-2027,5264,0.223234)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-2002,5300),N(-2026,5264,0.220677)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-2000,5300),N(-2024,5262,0.170895)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1996,5300),N(-2020,5260,0.096723)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1994,5300),N(-2018,5259,0.118960)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1993,5300),N(-2017,5259,0.162922)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1993,5300),N(-2017,5259,0.190690)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1993,5300),N(-2017,5259,0.235114)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1993,5300),N(-2017,5260,0.235114)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1993,5300),N(-2017,5260,0.222543)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1992,5300),N(-2016,5260,0.205471)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1992,5300),N(-2016,5260,0.205048)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1992,5300),N(-2016,5261,0.239830)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1991,5300),N(-2015,5262,0.258140)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1990,5300),N(-2014,5262,0.226107)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1990,5300),N(-2014,5263,0.226107)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1989,5300),N(-2013,5264,0.241639)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1987,5300),N(-2011,5265,0.225412)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1986,5300),N(-2010,5267,0.240823)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1984,5300),N(-2008,5269,0.238278)	RS(0,0)	12
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1981,5300),N(-2005,5272,0.234075)	RS(0,0)	12
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1979,5300),N(-2003,5274,0.246756)	RS(0,0)	12
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1978,5300),N(-2002,5275,0.246756)	RS(0,0)	12
バスタオル1補正X フェンス lidar(2014,2922),24	G(-1976,5300),N(-2000,5277,0.246756)	RS(0,0)	12
バスタオル1補正X 無し lidar(1476,2900),1161	G(-1976,5300),N(-1998,5279,0.246756)	RS(0,0)	12
バスタオル1補正X 無し lidar(1476,2900),1161	G(-1976,5300),N(-1996,5281,0.236279)	RS(0,0)	12
バスタオル1補正X 無し lidar(1476,2900),1161	G(-1976,5300),N(-1994,5282,0.236279)	RS(0,0)	12
バスタオル1補正X フェンス lidar(1996,2896),6	G(-1987,5300),N(-1993,5284,0.236279)	RS(0,0)	12
