11月5日20時54分	赤 予選
11月5日20時54分	赤 予選
バスタオル1補正前 lidar(3233,2418) RS_Y:0,X:0	now(1623.874878,5718.605957,1.423191)	6
バスタオル1移動始め lidar(3233,2418) goal(1950,5340,0.000000) now(1623,5718,1.423191)
バスタオル1補正X 無し lidar(3233,2418),1433	G(1950,5340),N(1623,5718,1.423191)	RS(0,0)	6
バスタオル1補正X 無し lidar(3162,2438),1362	G(1950,5340),N(1663,5709,1.389989)	RS(0,0)	6
バスタオル1補正X 無し lidar(3162,2438),1362	G(1950,5340),N(1680,5705,1.374795)	RS(0,0)	6
バスタオル1補正X 無し lidar(3104,2456),1304	G(1950,5340),N(1695,5700,1.301435)	RS(0,0)	6
バスタオル1補正X 無し lidar(3104,2456),1304	G(1950,5340),N(1709,5696,1.205358)	RS(0,0)	6
バスタオル1補正X 無し lidar(3069,2473),1269	G(1950,5340),N(1734,5690,1.009838)	RS(0,0)	6
バスタオル1補正X 無し lidar(3069,2473),1269	G(1950,5340),N(1745,5687,0.906977)	RS(0,0)	6
バスタオル1補正X 無し lidar(3069,2473),1269	G(1950,5340),N(1757,5684,0.791111)	RS(0,0)	6
バスタオル1補正X フェンス lidar(3026,2487),161	G(1928,5340),N(1767,5681,0.692203)	RS(0,0)	wait:8	6
バスタオル1補正X フェンス lidar(3026,2487),161	G(1949,5340),N(1788,5673,0.581266)	RS(0,0)	wait:8	6
バスタオル1補正X フェンス lidar(2997,2497),132	G(1930,5340),N(1798,5668,0.499475)	RS(0,0)	wait:8	6
バスタオル1補正X フェンス lidar(2997,2497),132	G(1940,5340),N(1808,5663,0.405607)	RS(0,0)	wait:8	6
バスタオル1補正X フェンス lidar(2961,2508),96	G(1914,5340),N(1818,5657,0.315175)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2961,2508),96	G(1931,5340),N(1835,5643,0.038183)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2949,2521),84	G(1929,5340),N(1845,5634,0.039426)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2949,2521),84	G(1939,5340),N(1855,5624,0.035986)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2949,2521),84	G(1956,5340),N(1872,5602,-0.068150)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2921,2548),56	G(1935,5340),N(1879,5589,-0.095122)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2921,2548),56	G(1942,5340),N(1886,5575,-0.076098)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2904,2548),39	G(1931,5340),N(1892,5560,-0.085534)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2904,2548),39	G(1942,5340),N(1903,5528,-0.099219)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2899,2589),34	G(1942,5340),N(1908,5510,-0.062652)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2899,2589),34	G(1946,5340),N(1912,5492,0.030811)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2882,2641),17	G(1934,5340),N(1917,5473,0.114000)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2882,2641),17	G(1941,5340),N(1924,5437,0.327945)	RS(0,0)	wait:0	7
バスタオル1補正X フェンス lidar(2882,2641),17	G(1945,5340),N(1928,5419,0.437258)	RS(0,0)	wait:0	7
