10月13日14時49分	赤 予選
10月13日14時49分	赤 予選
バスタオル1補正前 lidar(3470,811) RS_Y:3177,X:1366	now(1639.354248,5743.266113,1.151554)	9
バスタオル1移動始め lidar(3470,811) goal(1950,5240,0.000000) now(1639,5743,1.151554)
バスタオル1補正Y lidar(1857,2886),16	G(2039,5204),N(2112,5188)	RS(781,3953)
バスタオル1補正X 台座 lidar(1865,2892),-65	G(2048,5204),N(2113,5187)	RS(781,3953)	11
バスタオル1補正Y lidar(1865,2892),22	G(2048,5209),N(2113,5187)	RS(781,3953)
バスタオル1補正X 台座 lidar(1865,2892),-65	G(2049,5209),N(2114,5188)	RS(783,3960)	11
バスタオル1補正Y lidar(1865,2892),22	G(2049,5210),N(2114,5188)	RS(783,3960)
バスタオル1補正X 台座 lidar(1865,2892),-65	G(2049,5210),N(2114,5189)	RS(783,3960)	11
バスタオル1補正Y lidar(1865,2892),22	G(2049,5211),N(2114,5189)	RS(783,3960)
バスタオル1補正X 台座 lidar(1866,2886),-64	G(2049,5211),N(2113,5187)	RS(782,3958)	11
バスタオル1補正Y lidar(1866,2886),16	G(2049,5203),N(2113,5187)	RS(782,3958)
バスタオル1補正X 台座 lidar(1866,2886),-64	G(2050,5203),N(2114,5186)	RS(784,3967)	11
バスタオル1補正Y lidar(1866,2886),16	G(2050,5202),N(2114,5186)	RS(784,3967)
バスタオル1補正X 台座 lidar(1867,2894),-63	G(2048,5202),N(2111,5186)	RS(789,3984)	11
バスタオル1補正Y lidar(1867,2894),24	G(2048,5210),N(2111,5186)	RS(789,3984)
バスタオル1補正X 台座 lidar(1867,2894),-63	G(2048,5210),N(2111,5185)	RS(786,3968)	12
バスタオル1補正Y lidar(1867,2894),24	G(2048,5209),N(2111,5185)	RS(786,3968)
バスタオル1補正X 台座 lidar(1867,2894),-63	G(2046,5209),N(2109,5183)	RS(786,3968)	12
バスタオル1補正Y lidar(1867,2894),24	G(2046,5207),N(2109,5183)	RS(786,3968)
バスタオル1補正X 台座 lidar(1868,2895),-62	G(2045,5207),N(2107,5180)	RS(785,3939)	12
バスタオル1補正Y lidar(1868,2895),25	G(2045,5205),N(2107,5180)	RS(785,3939)
バスタオル1補正X 台座 lidar(1868,2895),-62	G(2044,5205),N(2106,5179)	RS(782,3926)	12
バスタオル1補正Y lidar(1868,2895),25	G(2044,5204),N(2106,5179)	RS(782,3926)
バスタオル1補正X 台座 lidar(1859,2900),-71	G(2036,5204),N(2107,5179)	RS(782,3926)	12
バスタオル1補正Y lidar(1859,2900),30	G(2036,5209),N(2107,5179)	RS(782,3926)
バスタオル1補正X 台座 lidar(1859,2900),-71	G(2036,5209),N(2107,5180)	RS(777,3899)	12
バスタオル1補正Y lidar(1859,2900),30	G(2036,5210),N(2107,5180)	RS(777,3899)
バスタオル1補正X 台座 lidar(1859,2900),-71	G(2035,5210),N(2106,5180)	RS(777,3899)	12
バスタオル1補正Y lidar(1859,2900),30	G(2035,5210),N(2106,5180)	RS(777,3899)
バスタオル1補正X 台座 lidar(1869,2903),-61	G(2045,5210),N(2106,5178)	RS(776,3886)	12
バスタオル1補正Y lidar(1869,2903),33	G(2045,5211),N(2106,5178)	RS(776,3886)
バスタオル1補正X 台座 lidar(1869,2903),-61	G(2045,5211),N(2106,5178)	RS(776,3886)	12
バスタオル1補正Y lidar(1869,2903),33	G(2045,5211),N(2106,5178)	RS(776,3886)
バスタオル1補正X 台座 lidar(1871,2897),-59	G(2046,5211),N(2105,5177)	RS(781,3887)	12
バスタオル1補正Y lidar(1871,2897),27	G(2046,5204),N(2105,5177)	RS(781,3887)
バスタオル1補正X 台座 lidar(1871,2897),-59	G(2046,5204),N(2105,5178)	RS(783,3898)	12
バスタオル1補正Y lidar(1871,2897),27	G(2046,5205),N(2105,5178)	RS(783,3898)
バスタオル1補正X 台座 lidar(1871,2897),-59	G(2045,5205),N(2104,5177)	RS(783,3898)	12
バスタオル1補正Y lidar(1871,2897),27	G(2045,5204),N(2104,5177)	RS(783,3898)
バスタオル1補正X 台座 lidar(1885,2908),-45	G(2057,5204),N(2102,5178)	RS(784,3902)	12
バスタオル1補正Y lidar(1885,2908),38	G(2057,5216),N(2102,5178)	RS(784,3902)
バスタオル1補正X 台座 lidar(1885,2908),-45	G(2058,5216),N(2103,5178)	RS(784,3902)	12
バスタオル1補正Y lidar(1885,2908),38	G(2058,5216),N(2103,5178)	RS(784,3902)
バスタオル1補正X 台座 lidar(1883,2914),-47	G(2057,5216),N(2104,5177)	RS(786,3912)	12
バスタオル1補正Y lidar(1883,2914),44	G(2057,5221),N(2104,5177)	RS(786,3912)
バスタオル1補正X 台座 lidar(1883,2914),-47	G(2056,5221),N(2103,5178)	RS(791,3926)	12
バスタオル1補正Y lidar(1883,2914),44	G(2056,5222),N(2103,5178)	RS(791,3926)
バスタオル1補正X 台座 lidar(1883,2914),-47	G(2056,5222),N(2103,5177)	RS(792,3934)	12
バスタオル1補正Y lidar(1883,2914),44	G(2056,5221),N(2103,5177)	RS(792,3934)
バスタオル1補正X 台座 lidar(1883,2910),-47	G(2056,5221),N(2103,5177)	RS(795,3946)	12
バスタオル1補正Y lidar(1883,2910),40	G(2056,5217),N(2103,5177)	RS(795,3946)
バスタオル1補正X 台座 lidar(1883,2910),-47	G(2055,5217),N(2102,5177)	RS(795,3946)	12
バスタオル1補正Y lidar(1883,2910),40	G(2055,5217),N(2102,5177)	RS(795,3946)
バスタオル1補正X 台座 lidar(1889,2912),-41	G(2059,5217),N(2100,5172)	RS(795,3946)	12
バスタオル1補正Y lidar(1889,2912),42	G(2059,5214),N(2100,5172)	RS(795,3946)
バスタオル1補正X 台座 lidar(1889,2912),-41	G(2058,5214),N(2099,5171)	RS(795,3945)	12
バスタオル1補正Y lidar(1889,2912),42	G(2058,5213),N(2099,5171)	RS(795,3945)
バスタオル1補正X 台座 lidar(1889,2912),-41	G(2057,5213),N(2098,5168)	RS(795,3945)	12
バスタオル1補正Y lidar(1889,2912),42	G(2057,5210),N(2098,5168)	RS(795,3945)
バスタオル1補正X 台座 lidar(1897,2911),-33	G(2065,5210),N(2098,5166)	RS(794,3943)	12
バスタオル1補正Y lidar(1897,2911),41	G(2065,5207),N(2098,5166)	RS(794,3943)
バスタオル1補正X 台座 lidar(1897,2911),-33	G(2064,5207),N(2097,5165)	RS(794,3943)	12
バスタオル1補正Y lidar(1897,2911),41	G(2064,5206),N(2097,5165)	RS(794,3943)
バスタオル1補正X 台座 lidar(1901,2912),-29	G(2068,5206),N(2097,5164)	RS(794,3941)	12
バスタオル1補正Y lidar(1901,2912),42	G(2068,5206),N(2097,5164)	RS(794,3941)
バスタオル1補正X 台座 lidar(1901,2912),-29	G(2069,5206),N(2098,5159)	RS(791,3928)	13
バスタオル1補正Y lidar(1901,2912),42	G(2069,5201),N(2098,5159)	RS(791,3928)
バスタオル1補正X 台座 lidar(1901,2912),-29	G(2070,5201),N(2099,5158)	RS(794,3942)	13
バスタオル1補正Y lidar(1901,2912),42	G(2070,5200),N(2099,5158)	RS(794,3942)
バスタオル1補正X 台座 lidar(1896,2919),-34	G(2065,5200),N(2099,5156)	RS(794,3942)	13
バスタオル1補正Y lidar(1896,2919),49	G(2065,5205),N(2099,5156)	RS(794,3942)
バスタオル1補正X 台座 lidar(1896,2919),-34	G(2066,5205),N(2100,5156)	RS(795,3948)	13
バスタオル1補正Y lidar(1896,2919),49	G(2066,5205),N(2100,5156)	RS(795,3948)
バスタオル1補正X 台座 lidar(1901,2915),-29	G(2071,5205),N(2100,5157)	RS(794,3942)	13
バスタオル1補正Y lidar(1901,2915),45	G(2071,5202),N(2100,5157)	RS(794,3942)
バスタオル1補正X 台座 lidar(1901,2915),-29	G(2070,5202),N(2099,5158)	RS(794,3942)	13
バスタオル1補正Y lidar(1901,2915),45	G(2070,5203),N(2099,5158)	RS(794,3942)
バスタオル1補正X 台座 lidar(1901,2915),-29	G(2070,5203),N(2099,5158)	RS(794,3943)	13
バスタオル1補正Y lidar(1901,2915),45	G(2070,5203),N(2099,5158)	RS(794,3943)
バスタオル1補正X 台座 lidar(1903,2901),-27	G(2072,5203),N(2099,5159)	RS(795,3946)	13
バスタオル1補正Y lidar(1903,2901),31	G(2072,5190),N(2099,5159)	RS(795,3946)
バスタオル1補正X 台座 lidar(1903,2901),-27	G(2071,5190),N(2098,5161)	RS(795,3946)	13
バスタオル1補正Y lidar(1903,2901),31	G(2071,5192),N(2098,5161)	RS(795,3946)
バスタオル1補正X 台座 lidar(1893,2912),-37	G(2060,5192),N(2097,5162)	RS(792,3931)	13
バスタオル1補正Y lidar(1893,2912),42	G(2060,5204),N(2097,5162)	RS(792,3931)
バスタオル1補正X 台座 lidar(1893,2912),-37	G(2059,5204),N(2096,5165)	RS(791,3925)	13
バスタオル1補正Y lidar(1893,2912),42	G(2059,5207),N(2096,5165)	RS(791,3925)
バスタオル1補正X 台座 lidar(1893,2912),-37	G(2059,5207),N(2096,5167)	RS(791,3925)	13
バスタオル1補正Y lidar(1893,2912),42	G(2059,5209),N(2096,5167)	RS(791,3925)
バスタオル1補正X 台座 lidar(1883,2903),-47	G(2049,5209),N(2096,5170)	RS(789,3928)	13
バスタオル1補正Y lidar(1883,2903),33	G(2049,5203),N(2096,5170)	RS(789,3928)
バスタオル1補正X 台座 lidar(1883,2903),-47	G(2048,5203),N(2095,5172)	RS(791,3938)	13
バスタオル1補正Y lidar(1883,2903),33	G(2048,5205),N(2095,5172)	RS(791,3938)
バスタオル1補正X 台座 lidar(1884,2894),-46	G(2048,5205),N(2094,5173)	RS(791,3938)	13
バスタオル1補正Y lidar(1884,2894),24	G(2048,5197),N(2094,5173)	RS(791,3938)
バスタオル1補正X 台座 lidar(1884,2894),-46	G(2048,5197),N(2094,5176)	RS(788,3925)	13
バスタオル1補正Y lidar(1884,2894),24	G(2048,5200),N(2094,5176)	RS(788,3925)
バスタオル1補正X 台座 lidar(1884,2894),-46	G(2046,5200),N(2092,5177)	RS(788,3925)	13
バスタオル1補正Y lidar(1884,2894),24	G(2046,5201),N(2092,5177)	RS(788,3925)
バスタオル1補正X 台座 lidar(1895,2890),-35	G(2056,5201),N(2091,5179)	RS(784,3915)	13
バスタオル1補正Y lidar(1895,2890),20	G(2056,5199),N(2091,5179)	RS(784,3915)
バスタオル1補正X 台座 lidar(1895,2890),-35	G(2054,5199),N(2089,5181)	RS(781,3897)	13
バスタオル1補正Y lidar(1895,2890),20	G(2054,5201),N(2089,5181)	RS(781,3897)
バスタオル1補正X 台座 lidar(1895,2878),-35	G(2053,5201),N(2088,5183)	RS(780,3883)	13
バスタオル1補正Y lidar(1895,2878),8	G(2053,5191),N(2088,5183)	RS(780,3883)
バスタオル1補正X 台座 lidar(1895,2878),-35	G(2050,5191),N(2085,5185)	RS(779,3859)	13
バスタオル1補正Y lidar(1895,2878),8	G(2050,5193),N(2085,5185)	RS(779,3859)
バスタオル1補正X 台座 lidar(1895,2878),-35	G(2048,5193),N(2083,5186)	RS(779,3859)	13
バスタオル1補正Y lidar(1895,2878),8	G(2048,5194),N(2083,5186)	RS(779,3859)
バスタオル1補正X 台座 lidar(1905,2884),-25	G(2057,5194),N(2082,5186)	RS(779,3859)	13
バスタオル1補正Y lidar(1905,2884),14	G(2057,5200),N(2082,5186)	RS(779,3859)
バスタオル1補正X 台座 lidar(1905,2884),-25	G(2055,5200),N(2080,5188)	RS(794,3887)	13
バスタオル1補正Y lidar(1905,2884),14	G(2055,5202),N(2080,5188)	RS(794,3887)
バスタオル1補正X 台座 lidar(1902,2881),-28	G(2050,5202),N(2078,5189)	RS(794,3887)	13
バスタオル1補正Y lidar(1902,2881),11	G(2050,5200),N(2078,5189)	RS(794,3887)
バスタオル1補正X 台座 lidar(1902,2881),-28	G(2048,5200),N(2076,5190)	RS(796,3889)	14
バスタオル1補正Y lidar(1902,2881),11	G(2048,5201),N(2076,5190)	RS(796,3889)
バスタオル1補正X 台座 lidar(1905,2875),-25	G(2049,5201),N(2074,5191)	RS(796,3889)	14
バスタオル1補正Y lidar(1905,2875),5	G(2049,5196),N(2074,5191)	RS(796,3889)
バスタオル1補正X 台座 lidar(1905,2875),-25	G(2047,5196),N(2072,5193)	RS(796,3889)	14
バスタオル1補正Y lidar(1905,2875),5	G(2047,5198),N(2072,5193)	RS(796,3889)
バスタオル1補正X 台座 lidar(1905,2875),-25	G(2045,5198),N(2070,5194)	RS(796,3889)	14
バスタオル1補正Y lidar(1905,2875),5	G(2045,5199),N(2070,5194)	RS(796,3889)
バスタオル1補正X 台座 lidar(1921,2876),-9	G(2059,5199),N(2068,5195)	RS(796,3889)	14
バスタオル1補正Y lidar(1921,2876),6	G(2059,5201),N(2068,5195)	RS(796,3889)
バスタオル1補正X 台座 lidar(1921,2876),-9	G(2058,5201),N(2067,5195)	RS(796,3889)	14
バスタオル1補正Y lidar(1921,2876),6	G(2058,5201),N(2067,5195)	RS(796,3889)
バスタオル1補正X 台座 lidar(1924,2859),-6	G(2059,5201),N(2065,5198)	RS(796,3889)	14
バスタオル1補正Y lidar(1924,2859),-11	G(2059,5187),N(2065,5198)	RS(796,3889)
バスタオル1補正X 台座 lidar(1924,2859),-6	G(2058,5187),N(2064,5198)	RS(816,3894)	14
バスタオル1補正Y lidar(1924,2859),-11	G(2058,5187),N(2064,5198)	RS(816,3894)
バスタオル1補正X 台座 lidar(1924,2859),-6	G(2057,5187),N(2063,5199)	RS(816,3894)	14
バスタオル1補正Y lidar(1924,2859),-11	G(2057,5188),N(2063,5199)	RS(816,3894)
バスタオル1補正X 台座 lidar(1925,2864),-5	G(2057,5188),N(2062,5200)	RS(818,3873)	14
バスタオル1補正Y lidar(1925,2864),-6	G(2057,5194),N(2062,5200)	RS(818,3873)
バスタオル1補正X 台座 lidar(1925,2864),-5	G(2057,5194),N(2062,5200)	RS(826,3902)	14
バスタオル1補正Y lidar(1925,2864),-6	G(2057,5194),N(2062,5200)	RS(826,3902)
バスタオル1補正X 台座 lidar(1928,2875),-2	G(2060,5194),N(2062,5200)	RS(826,3902)	14
バスタオル1補正Y lidar(1928,2875),5	G(2060,5205),N(2062,5200)	RS(826,3902)
バスタオル1 lidar(1928,2875) RS_Y:3914,X:829	now(2062.232666,5200.553711,-0.954517)	14
バスタオル2補正前 lidar(1964,2866) RS_Y:3822,X:816	now(2057.544434,5199.682617,-0.626980)	16
バスタオル2移動始め lidar(1964,2866) goal(3200,5700,0.000000) now(2057,5199,-0.626980)
バスタオル2補正X フェンス lidar(1964,2866),194	G(2251,5700),N(2057,5199)	RS(816,3822)	16
バスタオル2補正X 無し lidar(1969,2875),194	G(3200,5700),N(2057,5199)	RS(817,3828)	16
バスタオル2補正X フェンス lidar(1969,2875),199	G(2256,5700),N(2057,5199)	RS(817,3828)	16
バスタオル2補正X 無し lidar(1969,2875),199	G(3200,5700),N(2057,5199)	RS(817,3828)	16
バスタオル2補正X フェンス lidar(1967,2863),197	G(2254,5700),N(2057,5199)	RS(817,3828)	16
バスタオル2補正X 無し lidar(1967,2863),197	G(3200,5700),N(2058,5200)	RS(818,3832)	16
バスタオル2補正X フェンス lidar(1968,2862),198	G(2256,5700),N(2058,5201)	RS(819,3838)	16
バスタオル2補正X 無し lidar(1968,2862),198	G(3200,5700),N(2060,5202)	RS(818,3833)	16
バスタオル2補正X フェンス lidar(1968,2862),198	G(2260,5700),N(2062,5205)	RS(819,3838)	16
バスタオル2補正X 無し lidar(2007,2855),198	G(3200,5700),N(2066,5208)	RS(819,3838)	16
バスタオル2補正X 無し lidar(2007,2855),1287	G(3200,5700),N(2068,5211)	RS(821,3845)	16
バスタオル2補正X 無し lidar(2196,2860),1476	G(3200,5700),N(2074,5215)	RS(822,3863)	16
バスタオル2補正X 無し lidar(2196,2860),1476	G(3200,5700),N(2080,5220)	RS(821,3887)	16
バスタオル2補正X 無し lidar(2196,2860),1476	G(3200,5700),N(2088,5228)	RS(821,3887)	16
バスタオル2補正X 無し lidar(2635,2851),1915	G(3200,5700),N(2096,5236)	RS(816,3902)	16
バスタオル2補正X 無し lidar(2635,2851),1915	G(3200,5700),N(2105,5245)	RS(806,3897)	16
バスタオル2補正X 無し lidar(2936,2830),2216	G(3200,5700),N(2116,5255)	RS(806,3897)	16
バスタオル2補正X 無し lidar(2936,2830),2216	G(3200,5700),N(2121,5261)	RS(796,3921)	16
バスタオル2補正X 無し lidar(2936,2830),2216	G(3200,5700),N(2133,5273)	RS(783,3910)	16
バスタオル2補正X 無し lidar(2912,2826),2192	G(3200,5700),N(2146,5286)	RS(783,3910)	16
バスタオル2補正X 無し lidar(2912,2826),2192	G(3200,5700),N(2160,5299)	RS(768,3874)	17
バスタオル2補正X 無し lidar(2883,2805),2163	G(3200,5700),N(2175,5313)	RS(768,3874)	17
バスタオル2補正X 無し lidar(2883,2805),2163	G(3200,5700),N(2190,5328)	RS(752,3882)	17
バスタオル2補正X 無し lidar(2883,2805),2163	G(3200,5700),N(2198,5335)	RS(731,3882)	17
バスタオル2補正X 無し lidar(2847,2770),2127	G(3200,5700),N(2214,5351)	RS(709,3851)	17
バスタオル2補正X 無し lidar(2847,2770),2127	G(3200,5700),N(2231,5367)	RS(709,3851)	17
バスタオル2補正X 無し lidar(2803,2732),2083	G(3200,5700),N(2249,5384)	RS(691,3824)	17
