11月7日20時59分	赤 予選
バスタオル1補正前 lidar(3305,2483) RS_Y:0,X:0	now(1597.842041,5700.280762,0.164926)	6
バスタオル1移動始め lidar(3305,2483) goal(1950,5340,0.000000) now(1597,5700,0.164926)
バスタオル1補正X 無し lidar(3305,2483),1505	G(1950,5340),N(1597,5700,0.164926)	RS(0,0)	6
バスタオル1補正X フェンス lidar(2879,2834),14	G(2003,5340),N(1989,5334,0.201778)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2876,2834),11	G(2000,5340),N(1989,5334,0.193173)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2876,2834),11	G(2000,5340),N(1989,5335,0.181031)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2878,2834),13	G(2002,5340),N(1989,5335,0.181031)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2878,2834),13	G(2002,5340),N(1989,5335,0.181031)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2874,2833),9	G(1999,5340),N(1990,5335,0.173821)	RS(0,0)	wait:8	8
バスタオル1補正X OK lidar(2874,2833),RS(0,0),50000	G(1999,5270),N(1990,5335,0.173821)
バスタオル1補正X 無し lidar(2874,2833),9	G(1999,5270),N(1990,5335,0.162165)	RS(0,0)	8
バスタオル1補正Y lidar(2874,2833),-117	G(1999,5218),N(1990,5335,0.162165)	RS(0,0)
バスタオル1補正X 無し lidar(2874,2833),9	G(1999,5218),N(1990,5336,0.162165)	RS(0,0)	9
バスタオル1補正Y lidar(2874,2833),-117	G(1999,5219),N(1990,5336,0.162165)	RS(0,0)
バスタオル1補正X 無し lidar(2875,2827),9	G(1999,5219),N(1990,5336,0.162165)	RS(0,0)	9
バスタオル1補正Y lidar(2875,2827),-123	G(1999,5213),N(1990,5336,0.162165)	RS(0,0)
バスタオル1補正X 無し lidar(2875,2827),9	G(1999,5213),N(1991,5336,0.140810)	RS(0,0)	9
バスタオル1補正Y lidar(2875,2827),-123	G(1999,5213),N(1991,5336,0.140810)	RS(0,0)
バスタオル1補正X 無し lidar(2877,2828),9	G(1999,5213),N(1991,5336,0.143755)	RS(0,0)	9
バスタオル1補正Y lidar(2877,2828),-122	G(1999,5214),N(1991,5336,0.143755)	RS(0,0)
バスタオル1補正X 無し lidar(2877,2828),9	G(1999,5214),N(1991,5337,0.143005)	RS(0,0)	9
バスタオル1補正Y lidar(2877,2828),-122	G(1999,5215),N(1991,5337,0.143005)	RS(0,0)
バスタオル1補正X 無し lidar(2876,2831),9	G(1999,5215),N(1991,5337,0.143005)	RS(0,0)	9
バスタオル1補正Y lidar(2876,2831),-119	G(1999,5218),N(1991,5337,0.143005)	RS(0,0)
バスタオル1補正X 無し lidar(2876,2831),9	G(1999,5218),N(1991,5337,0.143005)	RS(0,0)	9
バスタオル1補正Y lidar(2876,2831),-119	G(1999,5218),N(1991,5337,0.143005)	RS(0,0)
バスタオル1補正X 無し lidar(2873,2829),9	G(1999,5218),N(1991,5337,0.135785)	RS(0,0)	9
バスタオル1補正Y lidar(2873,2829),-121	G(1999,5216),N(1991,5337,0.135785)	RS(0,0)
バスタオル1補正X 無し lidar(2873,2829),9	G(1999,5216),N(1991,5337,0.124674)	RS(0,0)	9
バスタオル1補正Y lidar(2873,2829),-121	G(1999,5216),N(1991,5337,0.124674)	RS(0,0)
バスタオル1補正X 無し lidar(2873,2829),9	G(1999,5216),N(1991,5336,0.117048)	RS(0,0)	9
バスタオル1補正Y lidar(2873,2829),-121	G(1999,5215),N(1991,5336,0.117048)	RS(0,0)
バスタオル1補正X 無し lidar(2876,2834),9	G(1999,5215),N(1992,5334,-0.041812)	RS(0,0)	9
バスタオル1補正Y lidar(2876,2834),-116	G(1999,5218),N(1992,5334,-0.041812)	RS(0,0)
バスタオル1補正X 無し lidar(2876,2834),9	G(1999,5218),N(1994,5332,-0.195450)	RS(0,0)	9
バスタオル1補正Y lidar(2876,2834),-116	G(1999,5216),N(1994,5332,-0.195450)	RS(0,0)
バスタオル1補正X 無し lidar(2867,2833),9	G(1999,5216),N(1995,5328,-0.334675)	RS(0,0)	9
バスタオル1補正Y lidar(2867,2833),-117	G(1999,5211),N(1995,5328,-0.334675)	RS(0,0)
バスタオル1補正X 無し lidar(2867,2833),9	G(1999,5211),N(1997,5324,-0.492380)	RS(0,0)	9
バスタオル1補正Y lidar(2867,2833),-117	G(1999,5207),N(1997,5324,-0.492380)	RS(0,0)
バスタオル1補正X 無し lidar(2870,2846),9	G(1999,5207),N(2002,5311,-0.722565)	RS(0,0)	9
バスタオル1補正Y lidar(2870,2846),-104	G(1999,5207),N(2002,5311,-0.722565)	RS(0,0)
バスタオル1補正X 無し lidar(2870,2846),9	G(1999,5207),N(2004,5302,-0.729337)	RS(0,0)	9
バスタオル1補正Y lidar(2870,2846),-104	G(1999,5198),N(2004,5302,-0.729337)	RS(0,0)
バスタオル1補正X 無し lidar(2862,2846),9	G(1999,5198),N(2006,5292,-0.629524)	RS(0,0)	9
バスタオル1補正Y lidar(2862,2846),-104	G(1999,5188),N(2006,5292,-0.629524)	RS(0,0)
バスタオル1補正X 無し lidar(2862,2846),9	G(1999,5188),N(2010,5270,-0.399429)	RS(0,0)	9
バスタオル1補正Y lidar(2862,2846),-104	G(1999,5166),N(2010,5270,-0.399429)	RS(0,0)
バスタオル1補正X 無し lidar(2862,2846),9	G(1999,5166),N(2010,5258,-0.250087)	RS(0,0)	9
バスタオル1補正Y lidar(2862,2846),-104	G(1999,5154),N(2010,5258,-0.250087)	RS(0,0)
バスタオル1補正X 無し lidar(2853,2866),9	G(1999,5154),N(2011,5246,-0.125739)	RS(0,0)	9
バスタオル1補正Y lidar(2853,2866),-84	G(1999,5162),N(2011,5246,-0.125739)	RS(0,0)
バスタオル1補正X 無し lidar(2853,2866),9	G(1999,5162),N(2012,5234,-0.000464)	RS(0,0)	9
バスタオル1補正Y lidar(2853,2866),-84	G(1999,5150),N(2012,5234,-0.000464)	RS(0,0)
バスタオル1補正X 無し lidar(2283,2914),9	G(1999,5150),N(2011,5212,0.090797)	RS(0,0)	9
バスタオル1補正Y lidar(2283,2914),-36	G(1999,5176),N(2011,5212,0.090797)	RS(0,0)
バスタオル1補正X 無し lidar(2283,2914),9	G(1999,5176),N(2011,5202,0.103318)	RS(0,0)	9
バスタオル1補正Y lidar(2283,2914),-36	G(1999,5166),N(2011,5202,0.103318)	RS(0,0)
バスタオル1補正X 無し lidar(1781,2948),9	G(1999,5166),N(2011,5193,0.114056)	RS(0,0)	9
バスタオル1補正Y lidar(1781,2948),-2	G(1999,5191),N(2011,5193,0.114056)	RS(0,0)
バスタオル1補正X 無し lidar(1781,2948),9	G(1999,5191),N(2010,5185,0.107721)	RS(0,0)	9
バスタオル1補正Y lidar(1781,2948),-2	G(1999,5183),N(2010,5185,0.107721)	RS(0,0)
バスタオル1補正X 無し lidar(1775,2967),9	G(1999,5183),N(2009,5175,0.028217)	RS(0,0)	10
バスタオル1補正Y lidar(1775,2967),17	G(1999,5192),N(2009,5175,0.028217)	RS(0,0)
バスタオル1補正X 無し lidar(1775,2967),9	G(1999,5192),N(2008,5172,-0.034323)	RS(0,0)	10
バスタオル1補正Y lidar(1775,2967),17	G(1999,5189),N(2008,5172,-0.034323)	RS(0,0)
バスタオル1補正X 無し lidar(1775,2967),9	G(1999,5189),N(2007,5171,-0.065540)	RS(0,0)	10
バスタオル1補正Y lidar(1775,2967),17	G(1999,5188),N(2007,5171,-0.065540)	RS(0,0)
バスタオル1補正X 無し lidar(1792,2985),9	G(1999,5188),N(2006,5171,-0.077808)	RS(0,0)	10
バスタオル1補正Y lidar(1792,2985),35	G(1999,5206),N(2006,5171,-0.077808)	RS(0,0)
バスタオル1補正X 無し lidar(1792,2985),9	G(1999,5206),N(2005,5173,-0.096258)	RS(0,0)	10
バスタオル1補正Y lidar(1792,2985),35	G(1999,5208),N(2005,5173,-0.096258)	RS(0,0)
バスタオル1補正X 無し lidar(1805,2988),9	G(1999,5208),N(2004,5174,-0.084632)	RS(0,0)	10
バスタオル1補正Y lidar(1805,2988),38	G(1999,5212),N(2004,5174,-0.084632)	RS(0,0)
バスタオル1補正X 無し lidar(1805,2988),9	G(1999,5212),N(2003,5176,-0.087230)	RS(0,0)	10
バスタオル1補正Y lidar(1805,2988),38	G(1999,5214),N(2003,5176,-0.087230)	RS(0,0)
バスタオル1補正X 無し lidar(1799,2984),9	G(1999,5214),N(2001,5181,-0.070379)	RS(0,0)	10
バスタオル1補正Y lidar(1799,2984),34	G(1999,5215),N(2001,5181,-0.070379)	RS(0,0)
バスタオル1補正X 無し lidar(1799,2984),9	G(1999,5215),N(2000,5185,-0.043779)	RS(0,0)	10
バスタオル1補正Y lidar(1799,2984),34	G(1999,5219),N(2000,5185,-0.043779)	RS(0,0)
バスタオル1補正X 無し lidar(1801,2961),9	G(1999,5219),N(1999,5188,0.012082)	RS(0,0)	10
バスタオル1補正Y lidar(1801,2961),11	G(1999,5199),N(1999,5188,0.012082)	RS(0,0)
バスタオル1補正X 無し lidar(1801,2961),9	G(1999,5199),N(1999,5192,0.051360)	RS(0,0)	10
バスタオル1補正Y lidar(1801,2961),11	G(1999,5203),N(1999,5192,0.051360)	RS(0,0)
バスタオル1補正X 無し lidar(1801,2961),9	G(1999,5203),N(1998,5199,0.078899)	RS(0,0)	10
バスタオル1補正Y lidar(1801,2961),11	G(1999,5210),N(1998,5199,0.078899)	RS(0,0)
バスタオル1補正X 無し lidar(1807,2971),9	G(1999,5210),N(1999,5203,0.037925)	RS(0,0)	10
バスタオル1補正Y lidar(1807,2971),21	G(1999,5224),N(1999,5203,0.037925)	RS(0,0)
バスタオル1補正X 無し lidar(1807,2971),9	G(1999,5224),N(1998,5207,-0.022897)	RS(0,0)	10
バスタオル1補正Y lidar(1807,2971),21	G(1999,5228),N(1998,5207,-0.022897)	RS(0,0)
バスタオル1補正X 無し lidar(1812,2971),9	G(1999,5228),N(1998,5210,-0.092216)	RS(0,0)	10
バスタオル1補正Y lidar(1812,2971),21	G(1999,5231),N(1998,5210,-0.092216)	RS(0,0)
バスタオル1補正X 無し lidar(1812,2971),9	G(1999,5231),N(1997,5216,-0.224154)	RS(0,0)	10
バスタオル1補正Y lidar(1812,2971),21	G(1999,5237),N(1997,5216,-0.224154)	RS(0,0)
バスタオル1補正X 無し lidar(1816,2946),9	G(1999,5237),N(1997,5218,-0.266052)	RS(0,0)	10
バスタオル1補正Y lidar(1816,2946),-4	G(1999,5214),N(1997,5218,-0.266052)	RS(0,0)
バスタオル1補正X 無し lidar(1816,2946),9	G(1999,5214),N(1997,5219,-0.314817)	RS(0,0)	10
バスタオル1補正Y lidar(1816,2946),-4	G(1999,5215),N(1997,5219,-0.314817)	RS(0,0)
バスタオル1補正X 無し lidar(1815,2937),9	G(1999,5215),N(1997,5220,-0.352403)	RS(0,0)	10
バスタオル1補正Y lidar(1815,2937),-13	G(1999,5207),N(1997,5220,-0.352403)	RS(0,0)
バスタオル1補正X 無し lidar(1815,2937),9	G(1999,5207),N(1997,5220,-0.353841)	RS(0,0)	10
バスタオル1補正Y lidar(1815,2937),-13	G(1999,5207),N(1997,5220,-0.353841)	RS(0,0)
バスタオル1補正X 無し lidar(1815,2937),9	G(1999,5207),N(1997,5219,-0.355297)	RS(0,0)	10
バスタオル1補正Y lidar(1815,2937),-13	G(1999,5206),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1816,2937),9	G(1999,5206),N(1997,5219,-0.355297)	RS(0,0)	10
バスタオル1補正Y lidar(1816,2937),-13	G(1999,5206),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1816,2937),9	G(1999,5206),N(1997,5219,-0.355297)	RS(0,0)	10
バスタオル1補正Y lidar(1816,2937),-13	G(1999,5206),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1810,2936),9	G(1999,5206),N(1997,5219,-0.355297)	RS(0,0)	10
バスタオル1補正Y lidar(1810,2936),-14	G(1999,5205),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1810,2936),9	G(1999,5205),N(1997,5219,-0.355297)	RS(0,0)	10
バスタオル1補正Y lidar(1810,2936),-14	G(1999,5205),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1813,2930),9	G(1999,5205),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1813,2930),-20	G(1999,5199),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1813,2930),9	G(1999,5199),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1813,2930),-20	G(1999,5199),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1821,2927),9	G(1999,5199),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1821,2927),-23	G(1999,5196),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1821,2927),9	G(1999,5196),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1821,2927),-23	G(1999,5196),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1821,2927),9	G(1999,5196),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1821,2927),-23	G(1999,5196),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1823,2933),9	G(1999,5196),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1823,2933),-17	G(1999,5202),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1823,2933),9	G(1999,5202),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1823,2933),-17	G(1999,5202),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1824,2936),9	G(1999,5202),N(1997,5219,-0.355297)	RS(0,0)	11
バスタオル1補正Y lidar(1824,2936),-14	G(1999,5205),N(1997,5219,-0.355297)	RS(0,0)
バスタオル1補正X 無し lidar(1824,2936),9	G(1999,5205),N(1997,5219,-0.354596)	RS(0,0)	11
バスタオル1補正Y lidar(1824,2936),-14	G(1999,5205),N(1997,5219,-0.354596)	RS(0,0)
バスタオル1補正X 無し lidar(1825,2934),9	G(1999,5205),N(1997,5219,-0.337998)	RS(0,0)	11
バスタオル1補正Y lidar(1825,2934),-16	G(1999,5203),N(1997,5219,-0.337998)	RS(0,0)
バスタオル1補正X 無し lidar(1825,2934),9	G(1999,5203),N(1997,5219,-0.332527)	RS(0,0)	11
バスタオル1補正Y lidar(1825,2934),-16	G(1999,5203),N(1997,5219,-0.332527)	RS(0,0)
バスタオル1補正X 無し lidar(1827,2934),9	G(1999,5203),N(1997,5219,-0.332527)	RS(0,0)	11
バスタオル1補正Y lidar(1827,2934),-16	G(1999,5203),N(1997,5219,-0.332527)	RS(0,0)
バスタオル1補正X 無し lidar(1827,2934),9	G(1999,5203),N(1997,5219,-0.317990)	RS(0,0)	11
バスタオル1補正Y lidar(1827,2934),-16	G(1999,5203),N(1997,5219,-0.317990)	RS(0,0)
バスタオル1補正X 無し lidar(1827,2934),9	G(1999,5203),N(1997,5218,-0.284481)	RS(0,0)	11
バスタオル1補正Y lidar(1827,2934),-16	G(1999,5202),N(1997,5218,-0.284481)	RS(0,0)
バスタオル1補正X 無し lidar(1827,2932),9	G(1999,5202),N(1997,5218,-0.249334)	RS(0,0)	11
バスタオル1補正Y lidar(1827,2932),-18	G(1999,5200),N(1997,5218,-0.249334)	RS(0,0)
バスタオル1補正X 無し lidar(1827,2932),9	G(1999,5200),N(1997,5217,-0.189287)	RS(0,0)	11
バスタオル1補正Y lidar(1827,2932),-18	G(1999,5199),N(1997,5217,-0.189287)	RS(0,0)
バスタオル1補正X 無し lidar(1830,2934),9	G(1999,5199),N(1998,5215,0.018883)	RS(0,0)	11
バスタオル1補正Y lidar(1830,2934),-16	G(1999,5199),N(1998,5215,0.018883)	RS(0,0)
バスタオル1補正X 無し lidar(1830,2934),9	G(1999,5199),N(1998,5214,0.111016)	RS(0,0)	11
バスタオル1補正Y lidar(1830,2934),-16	G(1999,5198),N(1998,5214,0.111016)	RS(0,0)
バスタオル1補正X 無し lidar(1837,2935),9	G(1999,5198),N(1998,5212,0.234209)	RS(0,0)	11
バスタオル1補正Y lidar(1837,2935),-15	G(1999,5197),N(1998,5212,0.234209)	RS(0,0)
バスタオル1補正X 無し lidar(1837,2935),9	G(1999,5197),N(1998,5210,0.379078)	RS(0,0)	11
バスタオル1補正Y lidar(1837,2935),-15	G(1999,5195),N(1998,5210,0.379078)	RS(0,0)
バスタオル1補正X 無し lidar(2166,2940),9	G(1999,5195),N(1998,5207,0.616862)	RS(0,0)	11
バスタオル1補正Y lidar(2166,2940),-10	G(1999,5197),N(1998,5207,0.616862)	RS(0,0)
バスタオル1補正X 無し lidar(2166,2940),9	G(1999,5197),N(1999,5205,0.696077)	RS(0,0)	11
バスタオル1補正Y lidar(2166,2940),-10	G(1999,5195),N(1999,5205,0.696077)	RS(0,0)
バスタオル1補正X 無し lidar(2166,2940),9	G(1999,5195),N(2000,5204,0.719395)	RS(0,0)	11
バスタオル1補正Y lidar(2166,2940),-10	G(1999,5194),N(2000,5204,0.719395)	RS(0,0)
バスタオル1タイムアウト lidar(2628,2951),RS(0,0)	G(1999,5194),N(2001,5202,0.628584)
バスタオル1 lidar(2628,2951) RS_Y:0,X:0	now(2001.690918,5201.605469,0.514417)	11
バスタオル2補正前 lidar(1812,2957) RS_Y:0,X:0	now(2002.018677,5199.426270,0.360464)	13
バスタオル2移動始め lidar(1812,2957) goal(2002,5700,0.000000) now(2002,5199,0.360464)
バスタオル2補正X 無し lidar(1812,2957),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)	13
バスタオル2下がり待ち lidar(1812,2957),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)
バスタオル2下がり待ち lidar(1803,2951),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)
バスタオル2下がり待ち lidar(1803,2951),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)
バスタオル2下がり待ち lidar(1803,2951),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)
バスタオル2下がり待ち lidar(1800,2954),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)
バスタオル2下がり待ち lidar(1800,2954),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)
バスタオル2下がり待ち lidar(1807,2954),9	G(2002,5700),N(2002,5199,0.360464)	RS(0,0)
バスタオル2下がり待ち lidar(1807,2954),9	G(2002,5700),N(2002,5199,0.354380)	RS(0,0)
バスタオル2下がり待ち lidar(1809,2956),9	G(2002,5700),N(2002,5200,0.331742)	RS(0,0)
バスタオル2下がり待ち lidar(1809,2956),9	G(2002,5700),N(2002,5201,0.293212)	RS(0,0)
バスタオル2下がり待ち lidar(1810,2951),9	G(2002,5700),N(2001,5206,0.183815)	RS(0,0)
バスタオル2下がり待ち lidar(1810,2951),9	G(2002,5700),N(2000,5211,0.129439)	RS(0,0)
バスタオル2下がり待ち lidar(1810,2951),9	G(2002,5700),N(2000,5217,0.122748)	RS(0,0)
バスタオル2下がり待ち lidar(1842,2946),9	G(2002,5700),N(1999,5225,0.158891)	RS(0,0)
バスタオル2下がり待ち lidar(1842,2946),9	G(2002,5700),N(1998,5244,0.260926)	RS(0,0)
バスタオル2下がり待ち lidar(2761,2928),9	G(2002,5700),N(1997,5257,0.325870)	RS(0,0)
バスタオル2下がり待ち lidar(2761,2928),9	G(2002,5700),N(1996,5270,0.398407)	RS(0,0)
バスタオル2下がり待ち lidar(2877,2909),9	G(2002,5700),N(1996,5285,0.435711)	RS(0,0)
バスタオル2下がり待ち lidar(2877,2909),9	G(2002,5700),N(1995,5319,0.422630)	RS(0,0)
バスタオル2下がり待ち lidar(2877,2909),9	G(2002,5700),N(1995,5338,0.402797)	RS(0,0)
バスタオル2補正X 無し lidar(2888,2863),2218	G(3140,5700),N(1995,5358,0.379566)	RS(0,0)	13
バスタオル2補正X 無し lidar(2888,2863),2218	G(3140,5700),N(1995,5379,0.346089)	RS(0,0)	13
バスタオル2補正X 無し lidar(2882,2803),2212	G(3140,5700),N(1996,5424,0.238476)	RS(0,0)	14
バスタオル2補正X 無し lidar(2882,2803),2212	G(3140,5700),N(1995,5447,0.202218)	RS(0,0)	14
バスタオル2補正X 無し lidar(2877,2736),2207	G(3140,5700),N(1996,5471,0.190663)	RS(0,0)	14
バスタオル2補正X 無し lidar(2877,2736),2207	G(3140,5700),N(1996,5518,0.154471)	RS(0,0)	14
バスタオル2補正X 無し lidar(2873,2668),2203	G(3140,5700),N(1997,5541,0.096150)	RS(0,0)	14
バスタオル2補正X 無し lidar(2873,2668),2203	G(3140,5700),N(1998,5563,0.049411)	RS(0,0)	14
バスタオル2補正X 無し lidar(2873,2668),2203	G(3140,5700),N(1999,5584,0.037737)	RS(0,0)	14
