11月4日16時31分	赤 予選
バスタオル1補正前 lidar(3225,2468) RS_Y:0,X:0	now(1604.909424,5709.978027,0.162472)	6
バスタオル1移動始め lidar(3225,2468) goal(1950,5340,0.000000) now(1604,5709,0.162472)
バスタオル1補正X 無し lidar(3225,2468),1425	G(1950,5340),N(1604,5709,0.162472)	RS(0,0)	6
バスタオル1補正X 無し lidar(3225,2468),1425	G(1950,5340),N(1646,5708,0.227433)	RS(0,0)	6
バスタオル1補正X 無し lidar(3225,2468),1425	G(1950,5340),N(1663,5707,0.204444)	RS(0,0)	6
バスタオル1補正X 無し lidar(3172,2461),1372	G(1950,5340),N(1680,5707,0.208915)	RS(0,0)	7
バスタオル1補正X 無し lidar(3172,2461),1372	G(1950,5340),N(1695,5706,0.202096)	RS(0,0)	7
バスタオル1補正X 無し lidar(3127,2467),1327	G(1950,5340),N(1721,5703,0.210849)	RS(0,0)	7
バスタオル1補正X 無し lidar(3127,2467),1327	G(1950,5340),N(1733,5702,0.163935)	RS(0,0)	7
バスタオル1補正X 無し lidar(3094,2461),1294	G(1950,5340),N(1744,5699,0.203194)	RS(0,0)	7
バスタオル1補正X 無し lidar(3094,2461),1294	G(1950,5340),N(1756,5697,0.152296)	RS(0,0)	7
バスタオル1補正X 無し lidar(3094,2461),1294	G(1950,5340),N(1778,5690,0.112543)	RS(0,0)	7
バスタオル1補正X 無し lidar(3068,2455),1268	G(1950,5340),N(1789,5686,0.089800)	RS(0,0)	7
バスタオル1補正X 無し lidar(3068,2455),1268	G(1950,5340),N(1801,5681,0.088298)	RS(0,0)	7
バスタオル1補正X フェンス lidar(3040,2471),175	G(1998,5340),N(1823,5667,0.044463)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(3040,2471),175	G(2009,5340),N(1834,5660,0.008160)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(3008,2491),143	G(1988,5340),N(1845,5650,-0.029549)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(3008,2491),143	G(1998,5340),N(1855,5641,-0.042151)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2974,2520),109	G(1987,5340),N(1878,5618,-0.055678)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2974,2520),109	G(1998,5340),N(1889,5606,-0.076929)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2974,2520),109	G(2009,5340),N(1900,5593,-0.122998)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2939,2548),74	G(1985,5340),N(1911,5578,-0.194786)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2939,2548),74	G(2005,5340),N(1931,5544,-0.206796)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2917,2548),52	G(1992,5340),N(1940,5526,-0.185495)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2917,2548),52	G(2001,5340),N(1949,5507,-0.220261)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2889,2600),24	G(1988,5340),N(1964,5469,-0.135537)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2889,2600),24	G(1994,5340),N(1970,5450,-0.030762)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2860,2645),-5	G(1971,5340),N(1976,5431,-0.008043)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2860,2645),-5	G(1975,5340),N(1980,5412,0.052030)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2860,2645),-5	G(1983,5340),N(1988,5377,0.172207)	RS(0,0)	wait:8	7
バスタオル1補正X フェンス lidar(2841,2705),-24	G(1966,5340),N(1990,5361,0.250713)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2841,2705),-24	G(1967,5340),N(1991,5347,0.303511)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2836,2762),-29	G(1962,5340),N(1991,5335,0.355220)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2836,2762),-29	G(1960,5340),N(1989,5317,0.419220)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2832,2811),-33	G(1954,5340),N(1987,5311,0.362318)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2832,2811),-33	G(1950,5340),N(1983,5308,0.307782)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2842,2839),-23	G(1956,5340),N(1979,5306,0.250850)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2842,2839),-23	G(1950,5340),N(1973,5306,0.155280)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2842,2839),-23	G(1946,5340),N(1969,5308,0.119898)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2853,2845),-12	G(1954,5340),N(1966,5311,0.105777)	RS(0,0)	wait:8	8
バスタオル1補正X フェンス lidar(2853,2845),-12	G(1950,5340),N(1962,5315,0.102057)	RS(0,0)	wait:8	8
