11月7日20時41分	赤 決勝
バスタオル1補正前 lidar(3371,2430) RS_Y:0,X:0	now(1602.267700,5694.588379,0.198955)	7
バスタオル1移動始め lidar(3371,2430) goal(1920,5340,0.000000) now(1602,5694,0.198955)
バスタオル1補正X 無し lidar(3371,2430),1661	G(1920,5340),N(1602,5694,0.198955)	RS(0,0)	7
バスタオル1補正X 無し lidar(3301,2471),1591	G(1920,5340),N(1622,5692,0.174264)	RS(0,0)	7
バスタオル1補正X 無し lidar(3301,2471),1591	G(1920,5340),N(1657,5688,-0.006518)	RS(0,0)	7
バスタオル1補正X 無し lidar(3251,2474),1541	G(1920,5340),N(1672,5687,-0.040293)	RS(0,0)	7
バスタオル1補正X 無し lidar(3251,2474),1541	G(1920,5340),N(1685,5686,-0.054739)	RS(0,0)	7
バスタオル1補正X 無し lidar(3200,2481),1490	G(1920,5340),N(1698,5685,-0.058444)	RS(0,0)	7
バスタオル1補正X 無し lidar(3200,2481),1490	G(1920,5340),N(1721,5685,-0.192048)	RS(0,0)	7
バスタオル1補正X 無し lidar(3175,2481),1465	G(1920,5340),N(1731,5685,-0.219108)	RS(0,0)	7
バスタオル1補正X 無し lidar(3175,2481),1465	G(1920,5340),N(1742,5685,-0.200119)	RS(0,0)	7
バスタオル1補正X 無し lidar(3175,2481),1465	G(1920,5340),N(1754,5684,-0.162946)	RS(0,0)	7
バスタオル1補正X 無し lidar(3141,2493),1431	G(1920,5340),N(1775,5679,-0.114073)	RS(0,0)	7
バスタオル1補正X 無し lidar(3141,2493),1431	G(1920,5340),N(1787,5674,-0.106660)	RS(0,0)	7
バスタオル1補正X 無し lidar(3111,2499),1401	G(1920,5340),N(1799,5668,-0.092699)	RS(0,0)	7
バスタオル1補正X 無し lidar(3111,2499),1401	G(1920,5340),N(1822,5656,0.003088)	RS(0,0)	7
バスタオル1補正X 無し lidar(3068,2506),1358	G(1920,5340),N(1834,5647,0.005553)	RS(0,0)	7
バスタオル1補正X 無し lidar(3068,2506),1358	G(1920,5340),N(1845,5638,0.016204)	RS(0,0)	7
バスタオル1補正X 無し lidar(3039,2526),1329	G(1920,5340),N(1856,5627,0.038342)	RS(0,0)	7
バスタオル1補正X 無し lidar(3039,2526),1329	G(1920,5340),N(1876,5600,0.077383)	RS(0,0)	7
バスタオル1補正X 無し lidar(3039,2526),1329	G(1920,5340),N(1885,5586,0.083217)	RS(0,0)	7
バスタオル1補正X 無し lidar(3004,2564),1294	G(1920,5340),N(1893,5570,0.077174)	RS(0,0)	7
バスタオル1補正X 無し lidar(3004,2564),1294	G(1920,5340),N(1900,5553,0.083856)	RS(0,0)	7
バスタオル1補正X 無し lidar(2983,2606),1273	G(1920,5340),N(1914,5518,0.125866)	RS(0,0)	7
バスタオル1補正X 無し lidar(2983,2606),1273	G(1920,5340),N(1920,5500,0.121929)	RS(0,0)	7
バスタオル1補正X 無し lidar(2951,2658),1241	G(1920,5340),N(1926,5481,0.124268)	RS(0,0)	8
バスタオル1補正X 無し lidar(2951,2658),1241	G(1920,5340),N(1931,5463,0.095736)	RS(0,0)	8
バスタオル1補正X フェンス lidar(2930,2712),180	G(2118,5340),N(1938,5427,0.062158)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2930,2712),180	G(2121,5340),N(1941,5409,0.067756)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2930,2712),180	G(2123,5340),N(1943,5392,0.025489)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2924,2768),174	G(2119,5340),N(1945,5362,-0.049217)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2924,2768),174	G(2119,5340),N(1945,5349,-0.075987)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2923,2768),173	G(2118,5340),N(1945,5338,-0.109538)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2923,2768),173	G(2117,5340),N(1944,5329,-0.097626)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2919,2815),169	G(2111,5340),N(1942,5316,0.004325)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2919,2815),169	G(2110,5340),N(1941,5312,0.066762)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2929,2841),179	G(2120,5340),N(1941,5311,0.189338)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2929,2841),179	G(2120,5340),N(1941,5311,0.250441)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2929,2841),179	G(2121,5340),N(1942,5313,0.285926)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2928,2853),178	G(2123,5340),N(1945,5316,0.298451)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2928,2853),178	G(2126,5340),N(1948,5320,0.252611)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2913,2850),163	G(2116,5340),N(1953,5325,0.221445)	RS(0,0)	wait:0	8
バスタオル1補正X フェンス lidar(2913,2850),163	G(2127,5340),N(1964,5334,0.169285)	RS(0,0)	wait:0	8
