11月11日13時35分	青 予選
バスタオル1補正前 lidar(1643,2450) RS_Y:0,X:0	now(-1608.402954,5722.035156,-0.124703)	6
バスタオル1移動始め lidar(1643,2450) goal(-2020,5340,0.000000) now(-1608,5722,-0.124703)
バスタオル1補正X 無し lidar(1643,2450),1328	G(-2020,5340),N(-1608,5722,-0.124703)	RS(0,0)	6
バスタオル1補正X 無し lidar(222,2972),4	G(-1876,5217),N(-1877,5193,0.321600)	RS(0,0)	9
バスタオル1補正Y lidar(222,2972),22	G(-1876,5215),N(-1877,5193,0.321600)	RS(0,0)
バスタオル1補正X 無し lidar(222,2972),4	G(-1876,5215),N(-1877,5196,0.320864)	RS(0,0)	9
バスタオル1補正Y lidar(222,2972),22	G(-1876,5218),N(-1877,5196,0.320864)	RS(0,0)
バスタオル1補正X 無し lidar(222,2972),4	G(-1876,5218),N(-1877,5196,0.293841)	RS(0,0)	9
バスタオル1補正Y lidar(222,2972),22	G(-1876,5218),N(-1877,5196,0.293841)	RS(0,0)
バスタオル1補正X 無し lidar(272,2972),4	G(-1876,5218),N(-1877,5198,0.261941)	RS(0,0)	9
バスタオル1補正Y lidar(272,2972),22	G(-1876,5220),N(-1877,5198,0.261941)	RS(0,0)
バスタオル1補正X 無し lidar(272,2972),4	G(-1876,5220),N(-1877,5199,0.249566)	RS(0,0)	9
バスタオル1補正Y lidar(272,2972),22	G(-1876,5221),N(-1877,5199,0.249566)	RS(0,0)
バスタオル1補正X 無し lidar(207,2969),4	G(-1876,5221),N(-1878,5202,0.234821)	RS(0,0)	9
バスタオル1補正Y lidar(207,2969),19	G(-1876,5221),N(-1878,5202,0.234821)	RS(0,0)
バスタオル1補正X 無し lidar(207,2969),4	G(-1876,5221),N(-1878,5204,0.240449)	RS(0,0)	9
バスタオル1補正Y lidar(207,2969),19	G(-1876,5223),N(-1878,5204,0.240449)	RS(0,0)
バスタオル1補正X 無し lidar(207,2969),4	G(-1876,5223),N(-1879,5207,0.258548)	RS(0,0)	9
バスタオル1補正Y lidar(207,2969),19	G(-1876,5226),N(-1879,5207,0.258548)	RS(0,0)
バスタオル1補正X 無し lidar(207,2960),4	G(-1876,5226),N(-1879,5209,0.289921)	RS(0,0)	9
バスタオル1補正Y lidar(207,2960),10	G(-1876,5219),N(-1879,5209,0.289921)	RS(0,0)
バスタオル1補正X 無し lidar(207,2960),4	G(-1876,5219),N(-1879,5213,0.349500)	RS(0,0)	10
バスタオル1補正Y lidar(207,2960),10	G(-1876,5223),N(-1879,5213,0.349500)	RS(0,0)
バスタオル1補正X 無し lidar(243,2952),4	G(-1876,5223),N(-1878,5215,0.363668)	RS(0,0)	10
バスタオル1補正Y lidar(243,2952),2	G(-1876,5217),N(-1878,5215,0.363668)	RS(0,0)
バスタオル1補正X 無し lidar(243,2952),4	G(-1876,5217),N(-1877,5218,0.368960)	RS(0,0)	10
バスタオル1補正Y lidar(243,2952),2	G(-1876,5220),N(-1877,5218,0.368960)	RS(0,0)
バスタオル1補正X 無し lidar(243,2952),4	G(-1876,5220),N(-1877,5220,0.371195)	RS(0,0)	10
バスタオル1補正Y lidar(243,2952),2	G(-1876,5222),N(-1877,5220,0.371195)	RS(0,0)
バスタオル1補正X 無し lidar(300,2944),4	G(-1876,5222),N(-1875,5224,0.341512)	RS(0,0)	10
バスタオル1補正Y lidar(300,2944),-6	G(-1876,5218),N(-1875,5224,0.341512)	RS(0,0)
バスタオル1補正X 無し lidar(300,2944),4	G(-1876,5218),N(-1875,5225,0.312614)	RS(0,0)	10
バスタオル1補正Y lidar(300,2944),-6	G(-1876,5219),N(-1875,5225,0.312614)	RS(0,0)
バスタオル1補正X 無し lidar(255,2939),4	G(-1876,5219),N(-1874,5227,0.284193)	RS(0,0)	10
バスタオル1補正Y lidar(255,2939),-11	G(-1876,5216),N(-1874,5227,0.284193)	RS(0,0)
バスタオル1補正X 無し lidar(255,2939),4	G(-1876,5216),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(255,2939),-11	G(-1876,5216),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(255,2939),4	G(-1876,5216),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(255,2939),-11	G(-1876,5216),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(238,2938),4	G(-1876,5216),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(238,2938),-12	G(-1876,5215),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(238,2938),4	G(-1876,5215),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(238,2938),-12	G(-1876,5215),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(280,2931),4	G(-1876,5215),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(280,2931),-19	G(-1876,5208),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(280,2931),4	G(-1876,5208),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(280,2931),-19	G(-1876,5208),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(280,2931),4	G(-1876,5208),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(280,2931),-19	G(-1876,5208),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(299,2922),4	G(-1876,5208),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(299,2922),-28	G(-1876,5199),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(299,2922),4	G(-1876,5199),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(299,2922),-28	G(-1876,5199),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(329,2928),4	G(-1876,5199),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(329,2928),-22	G(-1876,5205),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1補正X 無し lidar(329,2928),4	G(-1876,5205),N(-1874,5227,0.259243)	RS(0,0)	10
バスタオル1補正Y lidar(329,2928),-22	G(-1876,5205),N(-1874,5227,0.259243)	RS(0,0)
バスタオル1タイムアウト lidar(329,2928),RS(0,0)	G(-1876,5205),N(-1874,5227,0.259243)
バスタオル1 lidar(313,2928) RS_Y:0,X:0	now(-1874.416260,5227.201172,0.238627)	10
バスタオル2補正前 lidar(347,2933) RS_Y:0,X:0	now(-1875.037231,5226.575195,0.247019)	11
バスタオル2移動始め lidar(347,2933) goal(-1875,5700,0.000000) now(-1875,5226,0.247019)
バスタオル2補正X 無し lidar(347,2933),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)	11
バスタオル2下がり待ち lidar(239,2937),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)
バスタオル2下がり待ち lidar(239,2937),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)
バスタオル2下がり待ち lidar(241,2938),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)
バスタオル2下がり待ち lidar(241,2938),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)
バスタオル2下がり待ち lidar(241,2938),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)
バスタオル2下がり待ち lidar(354,2938),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)
バスタオル2下がり待ち lidar(354,2938),4	G(-1875,5700),N(-1875,5226,0.247019)	RS(0,0)
バスタオル2下がり待ち lidar(263,2936),4	G(-1875,5700),N(-1875,5226,0.250668)	RS(0,0)
バスタオル2下がり待ち lidar(263,2936),4	G(-1875,5700),N(-1875,5228,0.268703)	RS(0,0)
バスタオル2下がり待ち lidar(263,2936),4	G(-1875,5700),N(-1875,5231,0.314383)	RS(0,0)
バスタオル2下がり待ち lidar(263,2936),4	G(-1875,5700),N(-1876,5234,0.314123)	RS(0,0)
バスタオル2下がり待ち lidar(263,2936),4	G(-1875,5700),N(-1876,5238,0.290745)	RS(0,0)
バスタオル2下がり待ち lidar(653,2930),4	G(-1875,5700),N(-1876,5244,0.234590)	RS(0,0)
バスタオル2下がり待ち lidar(653,2930),4	G(-1875,5700),N(-1877,5259,0.081313)	RS(0,0)
バスタオル2下がり待ち lidar(653,2930),4	G(-1875,5700),N(-1877,5268,0.015575)	RS(0,0)
バスタオル2下がり待ち lidar(1962,2912),4	G(-1875,5700),N(-1877,5278,-0.099517)	RS(0,0)
バスタオル2下がり待ち lidar(1962,2912),4	G(-1875,5700),N(-1878,5290,-0.176815)	RS(0,0)
バスタオル2下がり待ち lidar(1962,2879),4	G(-1875,5700),N(-1879,5317,-0.214948)	RS(0,0)
バスタオル2下がり待ち lidar(1962,2879),4	G(-1875,5700),N(-1879,5331,-0.236131)	RS(0,0)
バスタオル2補正X 無し lidar(1971,2879),516	G(-3190,5700),N(-1879,5348,-0.239164)	RS(0,0)	12
バスタオル2補正X 無し lidar(1971,2879),516	G(-3190,5700),N(-1880,5383,-0.185720)	RS(0,0)	12
バスタオル2補正X 無し lidar(1971,2837),516	G(-3190,5700),N(-1880,5402,-0.161963)	RS(0,0)	12
バスタオル2補正X 無し lidar(1971,2837),516	G(-3190,5700),N(-1879,5422,-0.135642)	RS(0,0)	12
バスタオル2補正X 無し lidar(1971,2837),516	G(-3190,5700),N(-1879,5442,-0.134020)	RS(0,0)	12
バスタオル2補正X 無し lidar(1973,2787),518	G(-3190,5700),N(-1879,5487,-0.080741)	RS(0,0)	12
バスタオル2補正X 無し lidar(1973,2787),518	G(-3190,5700),N(-1879,5509,-0.022386)	RS(0,0)	12
バスタオル2補正X 無し lidar(1972,2724),517	G(-3190,5700),N(-1879,5532,0.018188)	RS(0,0)	13
バスタオル2補正X 無し lidar(1972,2724),517	G(-3190,5700),N(-1879,5555,0.038903)	RS(0,0)	13
バスタオル2補正X 無し lidar(1973,2654),518	G(-3190,5700),N(-1880,5597,0.073269)	RS(0,0)	13
バスタオル2補正X 無し lidar(1973,2654),518	G(-3190,5700),N(-1882,5617,0.111456)	RS(0,0)	13
バスタオル2補正X 無し lidar(1987,2590),532	G(-3190,5700),N(-1883,5636,0.147425)	RS(0,0)	13
バスタオル2補正X 無し lidar(1987,2590),532	G(-3190,5700),N(-1885,5654,0.143263)	RS(0,0)	13
バスタオル2補正X 無し lidar(1987,2590),532	G(-3190,5700),N(-1892,5684,0.139571)	RS(0,0)	13
バスタオル2補正X 無し lidar(1994,2537),539	G(-3190,5700),N(-1897,5695,0.146331)	RS(0,0)	13
バスタオル2補正X 無し lidar(1994,2537),539	G(-3190,5700),N(-1902,5704,0.157717)	RS(0,0)	13
バスタオル2補正X 無し lidar(2004,2491),549	G(-3190,5700),N(-1916,5718,0.159957)	RS(0,0)	13
バスタオル2補正X 無し lidar(2004,2491),549	G(-3190,5700),N(-1925,5722,0.166690)	RS(0,0)	13
バスタオル2補正X 無し lidar(2020,2473),565	G(-3190,5700),N(-1934,5724,0.173321)	RS(0,0)	13
バスタオル2補正X 無し lidar(2020,2473),565	G(-3190,5700),N(-1945,5724,0.177001)	RS(0,0)	13
バスタオル2補正X 無し lidar(2045,2461),590	G(-3190,5700),N(-1969,5722,0.192914)	RS(0,0)	13
バスタオル2補正X 無し lidar(2045,2461),590	G(-3190,5700),N(-1983,5720,0.191499)	RS(0,0)	13
バスタオル2補正X 無し lidar(2045,2461),590	G(-3190,5700),N(-1999,5718,0.201566)	RS(0,0)	13
バスタオル2補正X 無し lidar(2086,2461),631	G(-3190,5700),N(-2016,5715,0.213262)	RS(0,0)	13
バスタオル2補正X 無し lidar(2086,2461),631	G(-3190,5700),N(-2054,5710,0.175182)	RS(0,0)	13
バスタオル2補正X 無し lidar(2138,2459),683	G(-3190,5700),N(-2074,5708,0.169084)	RS(0,0)	13
バスタオル2補正X 無し lidar(2138,2459),683	G(-3190,5700),N(-2096,5706,0.154196)	RS(0,0)	13
バスタオル2補正X 無し lidar(2206,2463),751	G(-3190,5700),N(-2119,5704,0.129985)	RS(0,0)	13
バスタオル2補正X 無し lidar(2206,2463),751	G(-3190,5700),N(-2168,5700,0.076171)	RS(0,0)	13
バスタオル2補正X 無し lidar(2279,2478),824	G(-3190,5700),N(-2193,5699,0.046716)	RS(0,0)	13
バスタオル2補正X 無し lidar(2279,2478),824	G(-3190,5700),N(-2220,5698,0.033560)	RS(0,0)	13
バスタオル2補正X 無し lidar(2279,2478),824	G(-3190,5700),N(-2275,5696,-0.013054)	RS(0,0)	13
