10月29日21時41分	青 予選
10月29日21時41分	青 予選
バスタオル1補正前 lidar(1445,2485) RS_Y:0,X:0	now(-1671.909424,5710.437500,0.922135)	8
バスタオル1移動始め lidar(1445,2485) goal(-2020,5350,0.000000) now(-1671,5710,0.922135)
バスタオル1補正X 無し lidar(1445,2485),1130	G(-2020,5350),N(-1671,5710,0.922135)	RS(0,0)	8
バスタオル1補正X 無し lidar(1536,2490),1221	G(-2020,5350),N(-1698,5711,1.140740)	RS(0,0)	8
バスタオル1補正X 無し lidar(1536,2490),1221	G(-2020,5350),N(-1722,5711,1.386280)	RS(0,0)	8
バスタオル1補正X 無し lidar(1614,2490),1299	G(-2020,5350),N(-1743,5712,1.583215)	RS(0,0)	8
バスタオル1補正X 無し lidar(1614,2490),1299	G(-2020,5350),N(-1783,5713,1.814376)	RS(0,0)	8
バスタオル1補正X 無し lidar(1674,2494),1359	G(-2020,5350),N(-1801,5712,1.830363)	RS(0,0)	8
バスタオル1補正X 無し lidar(1674,2494),1359	G(-2020,5350),N(-1818,5711,1.784886)	RS(0,0)	8
バスタオル1補正X 無し lidar(1674,2494),1359	G(-2020,5350),N(-1834,5710,1.665782)	RS(0,0)	8
バスタオル1補正X 無し lidar(1728,2499),1413	G(-2020,5350),N(-1865,5707,1.206486)	RS(0,0)	8
バスタオル1補正X 無し lidar(1728,2499),1413	G(-2020,5350),N(-1878,5705,0.887730)	RS(0,0)	9
バスタオル1補正X 無し lidar(1774,2503),1459	G(-2020,5350),N(-1889,5702,0.582946)	RS(0,0)	9
バスタオル1補正X 無し lidar(1774,2503),1459	G(-2020,5350),N(-1899,5698,0.269596)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1815,2507),-175	G(-2089,5350),N(-1914,5689,-0.277270)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1815,2507),-175	G(-2096,5350),N(-1921,5683,-0.405825)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1838,2518),-152	G(-2079,5350),N(-1927,5676,-0.534299)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1838,2518),-152	G(-2092,5350),N(-1940,5662,-0.729461)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1838,2518),-152	G(-2099,5350),N(-1947,5653,-0.782484)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1856,2538),-134	G(-2087,5350),N(-1953,5643,-0.831842)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1856,2538),-134	G(-2095,5350),N(-1961,5633,-0.885755)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1884,2562),-106	G(-2083,5350),N(-1977,5609,-0.937717)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1884,2562),-106	G(-2092,5350),N(-1986,5597,-0.938384)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1895,2591),-95	G(-2091,5350),N(-1996,5584,-0.917155)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1895,2591),-95	G(-2102,5350),N(-2007,5569,-0.859382)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1934,2639),-56	G(-2084,5350),N(-2028,5538,-0.732521)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1934,2639),-56	G(-2093,5350),N(-2037,5521,-0.666924)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1934,2639),-56	G(-2103,5350),N(-2047,5504,-0.585039)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1956,2680),-34	G(-2090,5350),N(-2056,5486,-0.516980)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1956,2680),-34	G(-2107,5350),N(-2073,5452,-0.355105)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1977,2680),-13	G(-2094,5350),N(-2081,5435,-0.173639)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1977,2680),-13	G(-2101,5350),N(-2088,5418,0.029421)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1997,2733),7	G(-2096,5350),N(-2103,5387,0.608074)	RS(0,0)	9
バスタオル1補正X フェンス lidar(1997,2733),7	G(-2102,5350),N(-2109,5373,0.856462)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2016,2789),26	G(-2089,5350),N(-2115,5361,1.133039)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2016,2789),26	G(-2094,5350),N(-2120,5352,1.369098)	RS(0,0)	9
バスタオル1補正X フェンス lidar(2016,2789),26	G(-2103,5350),N(-2129,5337,1.834864)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2034,2831),44	G(-2088,5350),N(-2132,5331,1.998014)	RS(0,0)	10
バスタオル1補正X 無し lidar(2034,2831),44	G(-2088,5350),N(-2134,5327,2.117090)	RS(0,0)	10
バスタオル1補正X 無し lidar(2045,2864),44	G(-2088,5350),N(-2134,5326,2.183029)	RS(0,0)	10
バスタオル1補正X 無し lidar(2045,2864),44	G(-2088,5350),N(-2133,5328,2.110192)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2038,2880),48	G(-2083,5350),N(-2131,5331,1.977330)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2038,2880),48	G(-2081,5350),N(-2129,5333,1.758820)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2034,2883),44	G(-2083,5350),N(-2127,5336,1.497600)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2034,2883),44	G(-2078,5350),N(-2122,5343,1.007894)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2034,2883),44	G(-2075,5350),N(-2119,5346,0.776923)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2027,2869),37	G(-2079,5350),N(-2116,5349,0.565795)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2027,2869),37	G(-2076,5350),N(-2113,5351,0.384077)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2859),32	G(-2076,5350),N(-2108,5353,0.181882)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2859),32	G(-2074,5350),N(-2106,5353,0.053699)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2863),32	G(-2073,5350),N(-2105,5352,-0.069716)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2022,2863),32	G(-2071,5350),N(-2103,5351,-0.271241)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2023,2863),33	G(-2069,5350),N(-2102,5350,-0.383700)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2023,2863),33	G(-2068,5350),N(-2101,5349,-0.487175)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2023,2863),33	G(-2068,5350),N(-2101,5347,-0.566514)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2870),30	G(-2070,5350),N(-2100,5345,-0.687226)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2870),30	G(-2069,5350),N(-2099,5344,-0.723485)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2869),30	G(-2069,5350),N(-2099,5343,-0.758645)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2869),30	G(-2069,5350),N(-2099,5343,-0.775863)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2873),30	G(-2068,5350),N(-2098,5341,-0.780458)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2020,2873),30	G(-2067,5350),N(-2097,5340,-0.766716)	RS(0,0)	10
バスタオル1補正X フェンス lidar(2018,2863),28	G(-2068,5350),N(-2096,5339,-0.757635)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2018,2863),28	G(-2067,5350),N(-2095,5338,-0.752765)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2018,2863),28	G(-2065,5350),N(-2093,5336,-0.743949)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2007,2869),17	G(-2074,5350),N(-2091,5335,-0.741777)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2007,2869),17	G(-2073,5350),N(-2090,5333,-0.741777)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2010,2860),20	G(-2068,5350),N(-2088,5330,-0.715013)	RS(0,0)	11
バスタオル1補正X フェンス lidar(2010,2860),20	G(-2067,5350),N(-2087,5329,-0.681081)	RS(0,0)	11
バスタオル1補正X フェンス lidar(1999,2865),9	G(-2077,5350),N(-2086,5327,-0.640199)	RS(0,0)	11
バスタオル1補正X フェンス lidar(1999,2865),9	G(-2076,5350),N(-2085,5326,-0.590804)	RS(0,0)	11
バスタオル1補正X フェンス lidar(1994,2869),4	G(-2080,5350),N(-2084,5324,-0.459965)	RS(0,0)	11
バスタオル1補正X OK lidar(1994,2869),RS(0,0),50000	G(-2080,5230),N(-2084,5324,-0.459965)
バスタオル1補正X 無し lidar(1994,2869),4	G(-2080,5230),N(-2084,5323,-0.425770)	RS(0,0)	11
バスタオル1補正Y lidar(1994,2869),-81	G(-2080,5242),N(-2084,5323,-0.425770)	RS(0,0)
バスタオル1補正X 無し lidar(1994,2869),4	G(-2080,5242),N(-2084,5322,-0.412542)	RS(0,0)	11
バスタオル1補正Y lidar(1994,2869),-81	G(-2080,5241),N(-2084,5322,-0.412542)	RS(0,0)
バスタオル1補正X 無し lidar(1991,2871),4	G(-2080,5241),N(-2084,5322,-0.402536)	RS(0,0)	11
バスタオル1補正Y lidar(1991,2871),-79	G(-2080,5243),N(-2084,5322,-0.402536)	RS(0,0)
バスタオル1補正X 無し lidar(1991,2871),4	G(-2080,5243),N(-2084,5322,-0.402536)	RS(0,0)	11
バスタオル1補正Y lidar(1991,2871),-79	G(-2080,5243),N(-2084,5322,-0.402536)	RS(0,0)
バスタオル1補正X 無し lidar(1995,2871),4	G(-2080,5243),N(-2084,5322,-0.402536)	RS(0,0)	11
バスタオル1補正Y lidar(1995,2871),-79	G(-2080,5243),N(-2084,5322,-0.402536)	RS(0,0)
バスタオル1補正X 無し lidar(1995,2871),4	G(-2080,5243),N(-2084,5322,-0.402536)	RS(0,0)	11
バスタオル1補正Y lidar(1995,2871),-79	G(-2080,5243),N(-2084,5322,-0.402536)	RS(0,0)
バスタオル1補正X 無し lidar(1992,2872),4	G(-2080,5243),N(-2085,5322,-0.402536)	RS(0,0)	11
バスタオル1補正Y lidar(1992,2872),-78	G(-2080,5244),N(-2085,5322,-0.402536)	RS(0,0)
バスタオル1補正X 無し lidar(1992,2872),4	G(-2080,5244),N(-2085,5321,-0.411869)	RS(0,0)	11
バスタオル1補正Y lidar(1992,2872),-78	G(-2080,5243),N(-2085,5321,-0.411869)	RS(0,0)
バスタオル1補正X 無し lidar(1997,2878),4	G(-2080,5243),N(-2086,5320,-0.419789)	RS(0,0)	11
バスタオル1補正Y lidar(1997,2878),-72	G(-2080,5248),N(-2086,5320,-0.419789)	RS(0,0)
バスタオル1補正X 無し lidar(1997,2878),4	G(-2080,5248),N(-2086,5319,-0.472277)	RS(0,0)	11
バスタオル1補正Y lidar(1997,2878),-72	G(-2080,5247),N(-2086,5319,-0.472277)	RS(0,0)
バスタオル1補正X 無し lidar(1997,2878),4	G(-2080,5247),N(-2088,5313,-0.593683)	RS(0,0)	11
バスタオル1補正Y lidar(1997,2878),-72	G(-2080,5241),N(-2088,5313,-0.593683)	RS(0,0)
バスタオル1補正X 無し lidar(1997,2879),4	G(-2080,5241),N(-2088,5308,-0.642003)	RS(0,0)	11
バスタオル1補正Y lidar(1997,2879),-71	G(-2080,5237),N(-2088,5308,-0.642003)	RS(0,0)
バスタオル1補正X 無し lidar(1997,2879),4	G(-2080,5237),N(-2089,5303,-0.657282)	RS(0,0)	11
バスタオル1補正Y lidar(1997,2879),-71	G(-2080,5232),N(-2089,5303,-0.657282)	RS(0,0)
バスタオル1補正X 無し lidar(1997,2879),4	G(-2080,5232),N(-2090,5296,-0.637127)	RS(0,0)	11
バスタオル1補正Y lidar(1997,2879),-71	G(-2080,5225),N(-2090,5296,-0.637127)	RS(0,0)
バスタオル1補正X 無し lidar(1997,2879),4	G(-2080,5225),N(-2092,5280,-0.526121)	RS(0,0)	11
バスタオル1補正Y lidar(1997,2879),-71	G(-2080,5209),N(-2092,5280,-0.526121)	RS(0,0)
バスタオル1補正X 無し lidar(1406,2910),4	G(-2080,5209),N(-2092,5272,-0.399069)	RS(0,0)	12
バスタオル1補正Y lidar(1406,2910),-40	G(-2080,5232),N(-2092,5272,-0.399069)	RS(0,0)
バスタオル1補正X 無し lidar(1406,2910),4	G(-2080,5232),N(-2093,5263,-0.262446)	RS(0,0)	12
バスタオル1補正Y lidar(1406,2910),-40	G(-2080,5223),N(-2093,5263,-0.262446)	RS(0,0)
バスタオル1補正X 無し lidar(361,2936),4	G(-2080,5223),N(-2094,5242,0.050363)	RS(0,0)	12
バスタオル1補正Y lidar(361,2936),-14	G(-2080,5228),N(-2094,5242,0.050363)	RS(0,0)
バスタオル1補正X 無し lidar(361,2936),4	G(-2080,5228),N(-2094,5232,0.229290)	RS(0,0)	12
バスタオル1補正Y lidar(361,2936),-14	G(-2080,5218),N(-2094,5232,0.229290)	RS(0,0)
バスタオル1補正X 無し lidar(361,2936),4	G(-2080,5218),N(-2094,5223,0.479276)	RS(0,0)	12
バスタオル1補正Y lidar(361,2936),-14	G(-2080,5209),N(-2094,5223,0.479276)	RS(0,0)
バスタオル1補正X 無し lidar(329,2965),4	G(-2080,5209),N(-2095,5216,0.704771)	RS(0,0)	12
バスタオル1補正Y lidar(329,2965),15	G(-2080,5231),N(-2095,5216,0.704771)	RS(0,0)
バスタオル1補正X 無し lidar(329,2965),4	G(-2080,5231),N(-2095,5205,0.936116)	RS(0,0)	12
バスタオル1補正Y lidar(329,2965),15	G(-2080,5220),N(-2095,5205,0.936116)	RS(0,0)
バスタオル1補正X 無し lidar(338,2993),4	G(-2080,5220),N(-2095,5201,0.939727)	RS(0,0)	12
バスタオル1補正Y lidar(338,2993),43	G(-2080,5244),N(-2095,5201,0.939727)	RS(0,0)
バスタオル1補正X 無し lidar(338,2993),4	G(-2080,5244),N(-2095,5198,0.899367)	RS(0,0)	12
バスタオル1補正Y lidar(338,2993),43	G(-2080,5241),N(-2095,5198,0.899367)	RS(0,0)
バスタオル1補正X 無し lidar(338,2993),4	G(-2080,5241),N(-2094,5197,0.818439)	RS(0,0)	12
バスタオル1補正Y lidar(338,2993),43	G(-2080,5240),N(-2094,5197,0.818439)	RS(0,0)
バスタオル1補正X 無し lidar(326,3007),4	G(-2080,5240),N(-2094,5196,0.774053)	RS(0,0)	12
バスタオル1補正Y lidar(326,3007),57	G(-2080,5253),N(-2094,5196,0.774053)	RS(0,0)
バスタオル1補正X 無し lidar(326,3007),4	G(-2080,5253),N(-2094,5197,0.774053)	RS(0,0)	12
バスタオル1補正Y lidar(326,3007),57	G(-2080,5254),N(-2094,5197,0.774053)	RS(0,0)
バスタオル1補正X 無し lidar(280,3000),4	G(-2080,5254),N(-2094,5198,0.774053)	RS(0,0)	12
バスタオル1補正Y lidar(280,3000),50	G(-2080,5248),N(-2094,5198,0.774053)	RS(0,0)
バスタオル1補正X 無し lidar(280,3000),4	G(-2080,5248),N(-2093,5198,0.783924)	RS(0,0)	12
バスタオル1補正Y lidar(280,3000),50	G(-2080,5248),N(-2093,5198,0.783924)	RS(0,0)
バスタオル1補正X 無し lidar(280,3000),4	G(-2080,5248),N(-2093,5200,0.861353)	RS(0,0)	12
バスタオル1補正Y lidar(280,3000),50	G(-2080,5250),N(-2093,5200,0.861353)	RS(0,0)
バスタオル1補正X 無し lidar(332,2993),4	G(-2080,5250),N(-2093,5201,0.875430)	RS(0,0)	12
バスタオル1補正Y lidar(332,2993),43	G(-2080,5244),N(-2093,5201,0.875430)	RS(0,0)
